site_id,name,latitude,longitude,operator,n_refill_points,max_power_kw,connector_types,type_of_site
JE9ZAFCTO8DHRYJBGK5R,"Repsol ES, CRED Potosi",41.44307,2.205932,REPSOL SOLUCIONES ENERGÉTICAS SA,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
9NEHNXJRCKZDXCRBKBZ9,Seur Valencia,39.065342,-0.547764,REPSOL SOLUCIONES ENERGÉTICAS SA,4,11.0,iec62196T2,openSpace
KCGIAQJOIAVDZPWNYWPP,Seur Vigo,42.212723,-8.711776,REPSOL SOLUCIONES ENERGÉTICAS SA,4,11.0,iec62196T2,openSpace
DM75BU4FZLO8ZWTDYTDR,"Repsol ES, Ripoll Viveros",39.483475,-0.362534,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
6QMGA2FYLNBZ0TGIZKEJ,"Repsol ES, CRED La Geltru",41.22547,1.739275,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
IVADXSSUTEV9KLA8TTDA,"Repsol ES, Can Palet",41.551807,2.026784,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
ISJOVDDL33XHPJT8C3EW,"Mercadona, Bloque Logístico Parc Sagunt",39.64332,-0.248213,REPSOL SOLUCIONES ENERGÉTICAS SA,6,22.17,iec62196T2,openSpace
LGFH6TQTG6N4505IX2UB,Seur Bilbao,43.250748,-2.893243,REPSOL SOLUCIONES ENERGÉTICAS SA,18,11.09,iec62196T2,openSpace
MVJXQKZ6GQOZ2ILBFWY8,"Repsol, Restaurante Don Fadrique",40.832897,-5.526625,REPSOL SOLUCIONES ENERGÉTICAS SA,2,22.17,iec62196T2,openSpace
IXGH8N3TNITPTF0YUKHB,"Repsol ES, CRED Almazán",41.48165,-2.52849,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
DTRAMSTNLKU2G3GL85AW,"Repsol ES, CRED Sancti Spiritus",40.711796,-6.387456,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
0S9SNBBYAX5TI0YO5JKW,"Repsol ES, La Junquera",42.39862,2.880505,REPSOL SOLUCIONES ENERGÉTICAS SA,2,180.0,chademo|iec62196T2COMBO,openSpace
R5A1Q0DI2IRVYSQZDPKP,Seur Badajoz,38.89978,-6.999273,REPSOL SOLUCIONES ENERGÉTICAS SA,6,11.09,iec62196T2,openSpace
FCCVFZLILXVR1502ZGIL,"Repsol ES, E.S Avda Portugal",40.601562,-6.534759,REPSOL SOLUCIONES ENERGÉTICAS SA,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
TQ1P0TKT8JNVCBB4ZFJY,Seur Vallecas,40.370663,-3.644586,REPSOL SOLUCIONES ENERGÉTICAS SA,28,11.0,iec62196T2,openSpace
HDXGXKX5WARJCG5NXSPW,"Repsol ES, Beroglez Inversiones",42.566803,-6.657921,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
D7M7H1QSXR0UBO7AIX9O,Seur Ferrol,43.48639,-8.200271,REPSOL SOLUCIONES ENERGÉTICAS SA,2,11.0,iec62196T2,openSpace
KZCB9ULFSNVXQNUQW2CF,"Repsol ES, CRED Iscar",41.359295,-4.540019,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
DMC05BGLCCAYLJOHXJZ4,"Repsol ES, CRED Max Xirgu",41.966427,2.809102,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
4PIFSUHU5ARUNWSGJ3KO,Seur Málaga,36.713245,-4.519733,REPSOL SOLUCIONES ENERGÉTICAS SA,12,11.0,iec62196T2,openSpace
NVIPFKHA0LV98UBWSCA5,Seur Albacete,39.01624,-1.88902,REPSOL SOLUCIONES ENERGÉTICAS SA,2,11.0,iec62196T2,openSpace
QMVOANNFEXGE3APLMIAI,"Repsol ES, CRED Berango",43.372726,-2.996531,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
MX5AAI0LPRNAWW2KVJKN,Reale Seguros Generales Madrid,40.442116,-3.679003,REPSOL SOLUCIONES ENERGÉTICAS SA,20,22.17,iec62196T2,openSpace
LKSRCHO7X9GQ8J8FIERX,"Repsol ES, CRED Barrio Fortuna",40.361786,-3.780576,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
A879FRQ3R6SF1OSOQC7K,"Repsol, La Casona del Judio, Repsol",43.468834,-3.829249,REPSOL SOLUCIONES ENERGÉTICAS SA,2,7.36,iec62196T2,openSpace
AHVKFIJVMHVKTREEHKF7,"Repsol ES, CRED Jaume I Mollerusa",41.630405,0.88824,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
ZXWSANMWBKUDSCUMRHFK,"Repsol ES, CRED Estesa",41.553696,2.007648,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
6SNA07EASZOE8CG1ZIR9,"Repsol ES, CRED Riu Ebre",40.70916,0.588111,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
XAN1KWP9ZXWTSRIXCFHS,"Repsol ES, La Planilla",42.302677,-1.974797,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
6MFPUUOCRVI7DKUSQLWI,Seur Burgos,42.34971,-3.639521,REPSOL SOLUCIONES ENERGÉTICAS SA,2,11.0,iec62196T2,openSpace
BSJAPWXTFTUTPA9XEIJB,"Repsol ES, E.S. La Granadina",38.174843,-0.853956,REPSOL SOLUCIONES ENERGÉTICAS SA,2,150.0,iec62196T2COMBO,openSpace
0VAHLOT7BFPBHR3UENIU,"Repsol ES, CRED Maria Fortuny",41.15847,1.117876,REPSOL SOLUCIONES ENERGÉTICAS SA,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
1P1CTK06XJWNG8TGUVRM,Seur Salamanca,40.939823,-5.658701,REPSOL SOLUCIONES ENERGÉTICAS SA,2,11.0,iec62196T2,openSpace
TPFV22WJPULWBHSV2F8D,"Repsol ES, CRED Calafell",41.19181,1.596111,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
WMRAUYU30G5SXXG8UAUX,"Repsol ES, CRED Medina del campo",41.301678,-4.909067,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
SKOICK074YMFWCZQ0HFW,Seur Lugo,43.03666,-7.574088,REPSOL SOLUCIONES ENERGÉTICAS SA,2,11.0,iec62196T2,openSpace
YZORMFC976JYTB3J32W1,"Repsol ES, E.S. Garmar Los Villares",41.004993,-5.649383,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
1UHAZ5WZDJ75YXUEZDIH,"Repsol ES, CRED Montesierra",37.393333,-5.952799,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
BOASGMDRLANBZ84FO8DU,"Repsol ES, CRED Almería",36.839363,-2.446519,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
M8VDUZGLBOR4MUAJO8OT,Seur Getafe,40.314095,-3.683397,REPSOL SOLUCIONES ENERGÉTICAS SA,14,11.0,iec62196T2,openSpace
XMDVT0OVLKP26GB0R9RX,"Repsol ES, Luykar",42.264267,-4.406918,REPSOL SOLUCIONES ENERGÉTICAS SA,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
JOHSSP4UWZ7HNBXN14KL,"Repsol ES, E.S. Nimaci",42.04247,3.14084,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
5HCWZYTPPDEG2MIJLV5D,"Repsol ES, Poyatos Pozo Edgar",41.161335,1.117569,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
AW1BVNZOFE8P0EXGGVCD,"Repsol, LKS jabeen Erkidegoa – Cdad. Prop. LKS",43.065926,-2.506135,REPSOL SOLUCIONES ENERGÉTICAS SA,2,7.36,iec62196T2,openSpace
3KDVFHY0O2O8AXPY2E8O,"Repsol ES, CRED Montmelo",41.55372,2.25017,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
A22P3RPTEJTBBYZYHBVV,"Repsol ES, Onda",39.952286,-0.186172,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
HKIR7T4VXNDTUP0TUQND,"Repsol ES, Gesefel Gran Via",41.361656,2.130339,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
1FE5OA80CAWTRFQBU6NB,"Repsol ES, Mari I Soucase S.L.",39.434788,-0.407543,REPSOL SOLUCIONES ENERGÉTICAS SA,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
XXYTIWQHWF2TGWOFL3L7,"Repsol ES, E.S. Petrobadalona",41.432552,2.205474,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
ZZVKT3KLO2ZF5LBVTIKE,"Repsol ES, CRED Montecanal",41.62692,-0.922777,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
0QNWGPFDGHGRAE8Y2E50,"Repsol ES, San Juan Bosco",41.662277,-0.887544,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
VG0UIMDWJNSFWQ3UGP6I,"Repsol, Akelarre jatetxea",43.307793,-2.04306,REPSOL SOLUCIONES ENERGÉTICAS SA,2,22.17,iec62196T2,openSpace
I5J15ZEWREQ1RHLNYUHH,"Repsol ES, CRED Ulla Gerona",42.045395,3.117219,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
XMSVGGTUAQTCTB3R38Z6,"Repsol ES, CRED La Masía",41.57879,1.640102,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
OOR5M8EM919LOLQV7ZXE,"Repsol ES, CRED Ferreruela",41.05004,-1.275875,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
F7ESTMJGYPLNSDEIL0IF,"Repsol ES, Glem S.L. Castalla",38.601162,-0.669506,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
YQLA9X4SEXXRTR9IDE2E,"Repsol ES, S.Abdon y S.Senen Almoradi",38.10547,-0.797157,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
X1VSGQWIB3T93JFYHFNP,"Repsol ES, Valmotor S.A.",39.46943,-0.458678,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
WY2MJ8M4GQSGCCGRGQ2Z,"Repsol ES, CRED San Vicente",38.401493,-0.534131,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
GJ0LCKR3HLXHASPQTY8X,"Repsol ES, AFRILUC 2012",39.421425,-0.379089,REPSOL SOLUCIONES ENERGÉTICAS SA,1,25.0,chademo|iec62196T2COMBO,openSpace
VNAFILQMRXJJCWKIYSQA,"Repsol ES, CRED El Consul",36.7185,-4.484278,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
ZLOBTQOM3BXDUZLS8UZI,"Repsol ES, Gasoils Amat S.L",41.428673,1.779271,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
JHRWCDHVU39VLIO9AGJQ,Seur Castellón,39.96217,-0.067032,REPSOL SOLUCIONES ENERGÉTICAS SA,12,11.09,iec62196T2,openSpace
YKSUGENN0CAONUSBW4LM,"Repsol ES, Valmotor II",39.471493,-0.465302,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
DV1GSSKE4JICCE7MUJYV,"Repsol ES, CRED Alfafar",39.41072,-0.381149,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2COMBO,openSpace
GLRQDIMWOVAJK8LXMMRM,Ap. BSM - Torrent de l´Olla,41.40631,2.152165,"BARCELONA DE SERVEIS MUNICIPALS, SA",22,7.2,domesticF|iec62196T2,inBuilding
7CTZPADE4M9KRLEXJT7J,Ap. BSM - Rius i Taulet,41.372803,2.154058,"BARCELONA DE SERVEIS MUNICIPALS, SA",22,7.2,domesticF|iec62196T2,inBuilding
YODLRGNYL06AXXC3OHOJ,Ap. BSM - Moll de la Fusta,41.38116,2.181465,"BARCELONA DE SERVEIS MUNICIPALS, SA",12,3.6,domesticF|iec62196T2,inBuilding
RQFEUNO6CCCSP3NGAS65,Ap. BSM - Cardenal Sentmenat,41.39792,2.1255,"BARCELONA DE SERVEIS MUNICIPALS, SA",16,3.6,domesticF|iec62196T2,inBuilding
I2TS61HN92MP33JADVZP,Ap. BSM - Gràcia Motos,41.403248,2.152312,"BARCELONA DE SERVEIS MUNICIPALS, SA",14,3.6,domesticF|iec62196T2,inBuilding
YARRTKZ0EY5JXRMEWWWD,Ap. BSM - Tanatori Les Corts,41.384617,2.122279,"BARCELONA DE SERVEIS MUNICIPALS, SA",10,3.6,domesticF|iec62196T2,inBuilding
TTEXWNUYK3UTCTHHUQ2C,Ap. BSM - Ferran Casablancas,41.401306,2.13352,"BARCELONA DE SERVEIS MUNICIPALS, SA",23,7.2,domesticF|iec62196T2,inBuilding
VSP18LQ8XIGV6FTYMAKB,Ap. BSM - Bilbao Llull,41.4022,2.2046,"BARCELONA DE SERVEIS MUNICIPALS, SA",8,3.6,domesticF|iec62196T2,inBuilding
DAQLOAJKNPJO6FGVVGWQ,Ap. BSM - Hospital del Mar,41.3828,2.19435,"BARCELONA DE SERVEIS MUNICIPALS, SA",17,7.36,domesticF|iec62196T2,inBuilding
6UVH2S8XERYJ3RJKABHW,Ap. BSM - Marina Port,41.38687,2.19763,"BARCELONA DE SERVEIS MUNICIPALS, SA",21,7.2,domesticF|iec62196T2,inBuilding
XFOWPZPQJ2U7P10UTJHD,Ap. BSM - Estació Bcn-Nord,41.39388,2.18155,"BARCELONA DE SERVEIS MUNICIPALS, SA",44,3.6,domesticF|iec62196T2,inBuilding
2BSKGKGTGYZ5K64VRTZJ,Ap. BSM - Flos i Calcat,41.389957,2.128359,"BARCELONA DE SERVEIS MUNICIPALS, SA",14,7.36,domesticF|iec62196T2,inBuilding
8RRYZLHER5ODHV1DBHIT,Ap. BSM - Plaça de les Arts,41.399654,2.185597,"BARCELONA DE SERVEIS MUNICIPALS, SA",19,3.6,domesticF|iec62196T2,inBuilding
LCR99X0KPYZSIUUENFX6,Ap. BSM - P. R. Biomèdica,41.38553,2.19359,"BARCELONA DE SERVEIS MUNICIPALS, SA",14,3.6,domesticF|iec62196T2,inBuilding
674SOQCDI6EJHL6Y1RA1,Ap. BSM - Marina Gràcia,41.409256,2.168206,"BARCELONA DE SERVEIS MUNICIPALS, SA",24,3.6,domesticF|iec62196T2,inBuilding
6XADNZZ8SLGKK6YXBTXS,Ap. BSM - Plaça del Fòrum,41.411938,2.220656,"BARCELONA DE SERVEIS MUNICIPALS, SA",23,7.2,domesticF|iec62196T2,inBuilding
A1C0MXXCJMJQOGSPQQYF,Ap. BSM - Sant Genís,41.42686,2.14359,"BARCELONA DE SERVEIS MUNICIPALS, SA",10,7.2,domesticF|iec62196T2,inBuilding
TQ9TPHUMS0FAPEMTQMBM,Ap. BSM - Mitre - Putxet,41.405376,2.143079,"BARCELONA DE SERVEIS MUNICIPALS, SA",15,7.2,domesticF|iec62196T2,inBuilding
NPUTLE2AFVPISCPQW2YR,Ap. BSM - Illa Borbó,41.42767,2.17721,"BARCELONA DE SERVEIS MUNICIPALS, SA",24,7.2,domesticF|iec62196T2,inBuilding
XYDPO4Z2CMGJILESF8AD,Ap. BSM - Plaça Joanic,41.40585,2.16264,"BARCELONA DE SERVEIS MUNICIPALS, SA",25,7.2,domesticF|iec62196T2,inBuilding
QUD0QX4A8WTW1BTQCWRM,Ap. BSM - Marquès de Mulhacén,41.39441,2.114755,"BARCELONA DE SERVEIS MUNICIPALS, SA",8,7.2,domesticF|iec62196T2,inBuilding
NQXBMZS5EOXU9YDISQAW,Ap. BSM - Passeig Maragall,41.41613,2.18056,"BARCELONA DE SERVEIS MUNICIPALS, SA",26,7.2,domesticF|iec62196T2,inBuilding
LPDQCPZABRUNUDCUMIAI,Ap. BSM - Plaça Bonanova,41.40681,2.133584,"BARCELONA DE SERVEIS MUNICIPALS, SA",22,7.2,domesticF|iec62196T2,inBuilding
DXZ4AWVF7IIOJDECJ1FZ,Ap. BSM - Cotxeres de Sarrià,41.39245,2.12909,"BARCELONA DE SERVEIS MUNICIPALS, SA",20,7.2,domesticF|iec62196T2,inBuilding
PDKXYW5GPACWGCSS7S0P,Ap. BSM - Pl. Francesc Layret,41.44219,2.1777,"BARCELONA DE SERVEIS MUNICIPALS, SA",18,3.6,domesticF|iec62196T2,inBuilding
SPULGUDILRDOKHOVKIPV,Ap. BSM - Ciutat del Teatre,41.37216,2.15668,"BARCELONA DE SERVEIS MUNICIPALS, SA",7,7.2,domesticF|iec62196T2,inBuilding
JTMPKHXOULS1DSO2U5AW,Ap. BSM - Concepció Arenal,41.42596,2.18416,"BARCELONA DE SERVEIS MUNICIPALS, SA",9,3.6,domesticF|iec62196T2,inBuilding
QRCQFXOHNVESSQZIAIIQ,Ap. BSM - Porta de Sarrià,41.39991,2.12341,"BARCELONA DE SERVEIS MUNICIPALS, SA",13,7.2,domesticF|iec62196T2,inBuilding
MENEKDVXKYBOUR1DESQR,Ap. BSM - Rambla Poblenou,41.4045,2.1972,"BARCELONA DE SERVEIS MUNICIPALS, SA",11,3.6,domesticF|iec62196T2,inBuilding
2QTGJG1FLLEY3RXIA22O,Ap. BSM - Sant Andreu Teatre,41.43052,2.18798,"BARCELONA DE SERVEIS MUNICIPALS, SA",31,3.6,domesticF|iec62196T2,inBuilding
UCPK7FUSBX6A42OO4AIJ,Ap. BSM - La Boqueria,41.381737,2.17007,"BARCELONA DE SERVEIS MUNICIPALS, SA",25,3.6,domesticF|iec62196T2,inBuilding
GZHQWTGQAL6BERL3RHZM,Ap. BSM - Travessera de Dalt,41.4098,2.154,"BARCELONA DE SERVEIS MUNICIPALS, SA",32,7.2,domesticF|iec62196T2,inBuilding
HHNDYYSOM70YPYF6YZED,Ap. BSM - Mercat de Sant Antoni,41.37951,2.162065,"BARCELONA DE SERVEIS MUNICIPALS, SA",34,3.6,domesticF|iec62196T2,inBuilding
MERUKPH9UKICYPGAQSNU,Ap. BSM - Mercat del Guinardó,41.419018,2.178893,"BARCELONA DE SERVEIS MUNICIPALS, SA",14,3.6,domesticF|iec62196T2,inBuilding
VSZUU2HH1HZNRBFNIFUS,Ap. BSM - Mercat Sagr. Família,41.405136,2.177452,"BARCELONA DE SERVEIS MUNICIPALS, SA",16,7.2,domesticF|iec62196T2,inBuilding
LIH40RVOFN3YTSTBRJCU,Ap. BSM - Badajoz,41.40297,2.189897,"BARCELONA DE SERVEIS MUNICIPALS, SA",19,7.2,domesticF|iec62196T2,inBuilding
ZDDNHAEW6SMAIISRED3O,Ap. BSM - Encants,41.400993,2.185633,"BARCELONA DE SERVEIS MUNICIPALS, SA",9,7.2,domesticF|iec62196T2,inBuilding
FZBIZXX0BULPT6SM7ZSM,Ap. BSM - Bus Garcia Fària,41.40683,2.21849,"BARCELONA DE SERVEIS MUNICIPALS, SA",5,7.2,domesticF|iec62196T2,inBuilding
JOSG6RIMDSKLUPLANQLG,Diagonal 317,41.399315,2.171415,"BARCELONA DE SERVEIS MUNICIPALS, SA",2,3.6,domesticF,onstreet
4RANWEOTIMKHSY2EOEOI,Ap. BSM - Litoral Port,41.3886,2.1983,"BARCELONA DE SERVEIS MUNICIPALS, SA",16,7.2,domesticF|iec62196T2,inBuilding
EYL9PJRGMQRFBFC7G289,Diagonal 338,41.400387,2.174006,"BARCELONA DE SERVEIS MUNICIPALS, SA",4,50.0,chademo|domesticF|iec62196T2|iec62196T2COMBO,onstreet
S8WK7MIPXHQIWE0LSR3K,Ap. BSM - Avinguda Gaudi,41.40984,2.174087,"BARCELONA DE SERVEIS MUNICIPALS, SA",18,7.2,domesticF|iec62196T2,inBuilding
NJEVP2BIHW1380KPWV19,Fastned Área de Servicio de Garraf Sur,41.221714,1.675633,"FASTNED ESPAÑA, S.L.",8,400.0,chademo|iec62196T2COMBO,onstreet
MP8RLPBV9CRI2SALLPWE,Fastned Área de Servicio de Garraf Norte,41.221527,1.676415,"FASTNED ESPAÑA, S.L.",8,400.0,chademo|iec62196T2COMBO,onstreet
STPG7BLN4O7AUC7TNVUW,TheF Charging Espana Parking P2 Publico Meliá Alicante,38.342857,-0.478822,The F Charging Espana S.L.U.,2,22.0,iec62196T2,onstreet
TTLWLPASGDJH8UZCH0RT,TheF Charging Espana Parking P1 Publico Meliá Alicante,38.34248,-0.478724,The F Charging Espana S.L.U.,2,22.0,iec62196T2,onstreet
Z6MLPVA0HEXPBK0ZAHLP,"TheF Charging Espana El Far Hotel Restaurant, Llafranc",41.897015,3.20235,The F Charging Espana S.L.U.,2,22.0,iec62196T2,onstreet
TYDEQ4HBPOIF8IG4JI2J,TheF Charging Espana INNSiDE by Meliá Barcelona Aeropuerto,41.312637,2.068377,The F Charging Espana S.L.U.,4,7.0,iec62196T2,onstreet
GKSIZNIYJ2XJ2X8UTQXE,"TheF Charging Espana Restaurante Asador El Gobernador, Villaviciosa",43.51971,-5.450723,The F Charging Espana S.L.U.,2,50.0,iec62196T2COMBO,onstreet
OCWZLODFB5NJKA9UGYRY,TheF Charging Espana Hotel Bahia Serena,36.722847,-2.627948,The F Charging Espana S.L.U.,2,22.0,iec62196T2,onstreet
PGKVDENAVYAYHK5B6ENU,IONITY Ribadeo,43.54424,-7.062385,IONITY GmbH Sucursal en España,6,350.0,iec62196T2COMBO,openSpace
CKJWQAGSL8UG2LTTAVCJ,Fuenlabrada - Hotel ibis Madrid Fuenlabrada,40.273643,-3.754093,CHARG-ELECTRA SPAIN SL,4,210.0,iec62196T2COMBO,openSpace
G4VUPSDPHQBWLGGLJLV2,Montcada i Reixac - Aparthotel Montcada,41.49098,2.182768,CHARG-ELECTRA SPAIN SL,4,300.0,iec62196T2COMBO,openSpace
A7ZR32MDFAASX3FCMZ8F,Cornellà de Llobregat - Ayafuel Ferrocarrils Catalans,41.353825,2.092759,CHARG-ELECTRA SPAIN SL,4,300.0,iec62196T2COMBO,openSpace
3YFRILFMEG3V0QY8E8YE,Alfafar - Mcdonald's Alfafar 60,39.4114,-0.382398,CHARG-ELECTRA SPAIN SL,2,300.0,iec62196T2COMBO,openSpace
8W36WPPZMOSIEAXCJG00,San Sebastián de los Reyes - Centro Comercial Plaza Norte 2,40.54054,-3.61323,CHARG-ELECTRA SPAIN SL,8,200.0,iec62196T2COMBO,
SW2PWVUOQ3HDADM8XUXZ,Aragon_4_motos,39.573032,2.657314,"EMAYA, S.A.",1,3.68,domesticF,onstreet
XOG6MQ6YFKUMW1BVUWPX,Av_Joan Maragall_Av_Gabriel Alomar,39.565987,2.657057,"EMAYA, S.A.",1,7.36,iec62196T2,onstreet
2GWD61BSCKSDP9YUDX3R,Balanguera_29,39.579323,2.641773,"EMAYA, S.A.",1,11.08,iec62196T2,onstreet
KCLG1EHEF3DMGMTG4Z2C,16_de_juliol_81,39.607674,2.6615,"EMAYA, S.A.",1,22.17,iec62196T2,onstreet
WHTA2E6ZPORXRZHWOFWB,Aragon_4_coches,39.572998,2.657291,"EMAYA, S.A.",1,7.36,iec62196T2,onstreet
JECXGPKH61KU0CABGIJN,Passeig_Mallorca_28,39.573875,2.64392,"EMAYA, S.A.",1,7.36,iec62196T2,onstreet
WETHFTZLUQKWU6GYUXBZ,Avinguda_Jaume_III_18,39.57242,2.643904,"EMAYA, S.A.",1,22.17,iec62196T2,onstreet
OUZXG4YVB8KENV5F9LAS,TotalEnergies - Camping Aritzaleku,42.719894,-1.93853,"TotalEnergies Charging Services España, SLU",6,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet
ABKKKM8VBXRNVL9VFZPE,Parking El Vasco,43.364277,-5.84502,"TotalEnergies Charging Services España, SLU",3,7.0,iec62196T2,onstreet
SUZLHAP6RWBF3G9APHFN,Parking indigo Amarica,42.84307,-2.673352,"TotalEnergies Charging Services España, SLU",2,7.0,iec62196T2,onstreet
KIILSASZ49OKIRUR3EVT,Parking indigo Bruselas,39.871857,-4.034078,"TotalEnergies Charging Services España, SLU",2,7.0,iec62196T2,onstreet
HULYPUORACNGQCKQMUAL,Parking indigo Avenida del Mar,36.508553,-4.886112,"TotalEnergies Charging Services España, SLU",2,7.0,iec62196T2,onstreet
QKDKZPHT119CGBNBORV8,Parking La Llama,43.35283,-4.043241,"TotalEnergies Charging Services España, SLU",8,11.0,iec62196T2,onstreet
NHJI9SJ4J1BFWOAUOKZ8,Hospital Mompia,43.43485,-3.916379,"TotalEnergies Charging Services España, SLU",4,150.0,iec62196T2|iec62196T2COMBO,onstreet
FNAAXR2U8UNFACB0PLJ4,Parking indigo Can Fabra,41.43487,2.191911,"TotalEnergies Charging Services España, SLU",2,7.0,iec62196T2,onstreet
M8ATJ3STCAQYQIGPQTTO,Parking indigo Seminario,41.63566,-0.911005,"TotalEnergies Charging Services España, SLU",2,7.0,iec62196T2,onstreet
U2RQCKM2YDI0OBYGIQIW,La Flecha,41.62606,-4.764066,"TotalEnergies Charging Services España, SLU",2,150.0,iec62196T2COMBO,onstreet
KQ273RII3SRUH4NEWKHC,TotalEnergies - E.S. Super Gasoil Ontigola,39.99045,-3.587222,"TotalEnergies Charging Services España, SLU",4,150.0,chademo|iec62196T2|iec62196T2COMBO,onstreet
70KRSZIN9DWWNK5HOE0K,TotalEnergies - Hotel Triana,39.14289,-5.924285,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet
ELUAV4GQ1PWDY3YSO99R,TotalEnergies - Hotel Flor de la Mancha,39.202396,-2.148265,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet
F3HXNECIA2YYURDEGMSR,Parking indigo Jorge Vigon,42.462315,-2.442902,"TotalEnergies Charging Services España, SLU",2,7.0,iec62196T2,onstreet
R17PWM3RKLKWRFW4EHPI,Parking indigo Mata (Tres Chimeneas),41.373463,2.171712,"TotalEnergies Charging Services España, SLU",2,7.0,iec62196T2,onstreet
