Carretera,Tipo_de_via,length_m,nearest_station_m,has_gap
N-323,Carretera convencional,631.9628453523919,3831.3476693668745,False
N-323,Carretera convencional,2085.9837690696627,2264.115555187114,False
N-323,Carretera convencional,3733.192366171006,1299.4676192954898,False
N-323A,Carretera convencional,5238.016833718615,6135.320999052431,False
N-323A,Carretera convencional,11952.097377425915,11169.973567278212,False
N-323A,Carretera convencional,11894.681182284672,1190.1126405441746,False
N-323A,Carretera convencional,11212.827574333813,2022.5365050699188,False
N-323A,Carretera convencional,3848.209518224122,7275.985148244811,False
N-323A,Carretera convencional,245.00951818320024,9924.617888393215,False
N-323A,Carretera convencional,2646.2072058988806,4350.943614928628,False
N-325,Multicarril,2827.3913654893927,1316.7015816595922,False
N-325,Carretera convencional,13510.691974944895,4427.485929484089,False
N-330,Carretera convencional,76020.81799616158,5099.359779078157,False
N-330,Carretera convencional,112404.3797368719,8549.001155859778,False
N-330,Carretera convencional,2138.9552045159644,298.36625159486925,False
N-330,Carretera convencional,50300.45469215932,5119.252611389677,False
N-330,Carretera convencional,9219.260336328658,13247.267325851024,False
N-330,Carretera convencional,846.3005635283947,5328.555152687287,False
N-330,Multicarril,8041.137194328716,976.6267407026074,False
N-330,Multicarril,7951.315405934277,1632.1025173772503,False
N-330,Carretera convencional,8507.009945787442,4561.513252367622,False
N-330,Carretera convencional,24170.74980320661,11991.889179735192,False
N-330,Carretera convencional,13906.350294780457,4870.923102194547,False
N-330,Carretera convencional,1742.0551073386332,4201.081821613807,False
N-330,Carretera convencional,8719.423153394056,9445.268888894652,False
N-330,Carretera convencional,15208.259856715908,9077.095231039342,False
N-330,Carretera convencional,7219.156881382117,299.7471892533579,False
N-330,Carretera convencional,10684.114750800736,6405.5245098526475,False
N-330,Carretera convencional,3286.138771176823,392.74939131170885,False
N-330,Carretera convencional,25528.896187887043,1090.521570448711,False
N-330A,Carretera convencional,5120.076715477815,568.8556276622107,False
N-330A,Carretera convencional,854.7168096278963,8358.451479101075,False
N-330A,Carretera convencional,2309.4134191829344,2042.9393067882845,False
N-330A,Carretera convencional,7764.862684289848,866.6432671537162,False
N-330A,Carretera convencional,1677.2606163822002,8271.94271788264,False
N-330A,Carretera convencional,5339.569329347133,15043.743097587665,False
N-330A,Carretera convencional,240.73342081248492,17700.83019030525,False
N-330A,Carretera convencional,257.61999850630895,19985.0848201487,False
N-330A,Carretera convencional,8507.49199073709,16030.081171341688,False
N-330A,Carretera convencional,1649.5786760297392,1810.8044661196636,False
N-330A,Carretera convencional,2130.8833372197246,1286.1819326832438,False
N-330A,Carretera convencional,2339.124768761319,1047.795803239466,False
N-330A,Carretera convencional,8749.678067228288,2125.2223218462227,False
N-330B,Carretera convencional,2342.5761018943017,4216.451464559196,False
N-331,Carretera convencional,11465.999745261235,8637.374529582934,False
N-331,Carretera convencional,16932.353548305968,2352.4665509402685,False
N-331,Carretera convencional,10695.520812684792,2111.3860920171564,False
N-331,Carretera convencional,12227.748841024795,2547.1685210181604,False
N-331,Carretera convencional,2603.924494018792,6215.218732025298,False
N-331,Carretera convencional,16522.539259694047,3009.111680546641,False
N-331,Multicarril,1860.745659594475,1219.1738382358549,False
N-331,Carretera convencional,5722.026458946778,1925.0742681806803,False
N-331R,Carretera convencional,87.87829920949012,2384.1381357641467,False
N-331R,Carretera convencional,697.7654792541107,2304.0629321845418,False
N-332,Carretera convencional,3384.534964049782,263.9291307579658,False
N-332,Multicarril,12188.373409901365,645.4413603316988,False
N-332,Carretera convencional,7229.78402897899,39.819481352315734,False
N-332,Multicarril,9352.76045392928,1441.7961043401694,False
N-332,Carretera convencional,2028.007122241903,763.8366095180232,False
N-332,Carretera convencional,23011.08670048663,6761.432993222605,False
N-332,Multicarril,2158.3098831506836,129.64222202159394,False
N-332,Carretera convencional,738.8977019896109,1313.9120549658496,False
N-332,Carretera convencional,22955.20108454912,2159.871019809666,False
N-332,Multicarril,6635.09043080484,1838.6700858919849,False
N-332,Carretera convencional,2373.0022233977293,1812.8598073404057,False
N-332,Multicarril,602.98957721747,2122.1221806057683,False
N-332,Carretera convencional,17338.991926177478,3495.8839172579133,False
N-332,Multicarril,761.0784862818597,491.7556000516879,False
N-332,Carretera convencional,12042.824454273012,2271.770502500804,False
N-332,Carretera convencional,33803.39418365064,2847.9241081680184,False
N-332,Carretera convencional,13411.057382862953,974.3182711344255,False
N-332,Carretera convencional,13720.243720267177,2065.836740144481,False
N-332A,Carretera convencional,829.3538980760859,749.7265480636588,False
N-332A,Carretera convencional,2590.514404405673,855.9144538238693,False
N-332R,Carretera convencional,2601.281309383044,1860.5132394850712,False
N-334,Carretera convencional,328.6989686807515,566.0820332271304,False
N-334,Multicarril,554.0328808290936,420.32814996239546,False
N-337,Multicarril,2688.105856491583,485.2820126789094,False
N-337,Carretera convencional,1774.8583520059549,1821.44759194301,False
N-337A,Carretera convencional,1566.9086398541046,1269.6804435096835,False
N-338,Carretera convencional,2201.9254519307124,1204.2036651754127,False
N-338,Carretera convencional,3583.6814988507094,2092.584095817181,False
N-339,Carretera convencional,2323.542564674309,5488.047854183583,False
N-340,Carretera convencional,5808.172768040221,12342.782346347534,False
N-340,Carretera convencional,10550.088276365475,26883.40772647607,False
N-340,Carretera convencional,67045.33639626633,15390.34058426102,False
N-340,Carretera convencional,13386.434196727954,4204.122303659877,False
N-340,Carretera convencional,58588.34754820625,1560.3288274206323,False
N-340,Carretera convencional,15158.259535056135,5345.102390097833,False
N-340,Carretera convencional,8988.518177967147,11344.74901035965,False
N-340,Carretera convencional,9043.915271042226,2295.2720137255797,False
N-340,Multicarril,440.0254505644052,2135.966870297365,False
N-340,Carretera convencional,19982.47420889768,599.8576605882836,False
N-340,Multicarril,1125.4729508890605,650.28931275253,False
N-340,Carretera convencional,531.3424595450101,169.8531607175718,False
N-340,Multicarril,6304.217421990866,980.1994516011981,False
N-340,Carretera convencional,9501.526593082937,253.99263232018194,False
N-340,Multicarril,823.3443536301133,2528.3044410471207,False
N-340,Carretera convencional,3540.4555169393675,368.38316707895183,False
N-340,Multicarril,759.3203823995843,1692.632457612629,False
N-340,Carretera convencional,2827.858710148427,2834.949888695951,False
N-340,Carretera convencional,5269.443815280024,5158.083501597996,False
N-340,Carretera convencional,2755.6365166301935,1624.113781667199,False
N-340,Carretera convencional,2730.7491955765267,381.46499459204585,False
N-340,Multicarril,3111.317406780016,2716.1053434765595,False
N-340,Carretera convencional,1678.841353436318,5043.144733429923,False
N-340,Carretera convencional,385.2364254831666,5239.692710898776,False
N-340,Carretera convencional,634.3848070757068,3874.593649251026,False
N-340,Carretera convencional,36588.63168131841,4772.739685347986,False
N-340,Carretera convencional,1838.3803467150094,1318.244030805385,False
N-340,Carretera convencional,107747.73085932099,4735.777251645587,False
N-340,Multicarril,4038.9555836248,147.40966934887743,False
N-340,Carretera convencional,45671.43051580805,4834.241210602111,False
N-340,Carretera convencional,7440.583716178482,319.0004614857727,False
N-340,Carretera convencional,1797.0108422058245,1303.374560516266,False
N-340,Carretera convencional,6291.443436977649,625.9919249017711,False
N-340,Multicarril,167.39220638023275,176.17331959866752,False
N-340,Carretera convencional,73464.25365865338,1866.968740547432,False
N-340,Carretera convencional,1364.4903443072674,1942.278660153097,False
N-340,Multicarril,3119.683917162015,258.19396308679995,False
N-340A,Carretera convencional,6479.0286449143,5071.831300155435,False
N-340A,Carretera convencional,5427.714922538282,2417.620734348241,False
N-340A,Carretera convencional,2182.8719793132436,6273.467589345433,False
N-340A,Carretera convencional,9981.694029133758,4698.85962804442,False
N-340A,Carretera convencional,453.7834307471072,514.4028582846286,False
N-340A,Carretera convencional,2599.3426124673465,687.8638403689124,False
N-340A,Carretera convencional,6706.306548300617,5595.21841231082,False
N-340A,Multicarril,30.92774145376398,2787.237764682552,False
N-340A,Multicarril,912.9194516419113,2336.935010013475,False
N-340A,Carretera convencional,620.2238811878416,217.83617457154628,False
N-340A,Carretera convencional,3072.752963830704,2745.206841354841,False
N-340A,Carretera convencional,925.7675638894113,5030.403336276909,False
N-340A,Carretera convencional,38327.67785893838,4749.204103515464,False
N-340A,Carretera convencional,21570.45077993153,10622.367306859693,False
N-340A,Carretera convencional,3295.4734135822405,519.0198503921405,False
N-340A,Carretera convencional,4947.65542198053,8590.90670291438,False
N-340A,Carretera convencional,3376.2648724616142,1589.9544280278087,False
N-340A,Carretera convencional,1536.5807996514259,6353.832150116079,False
N-340A,Multicarril,950.2693264025646,842.7819400850094,False
N-340A,Carretera convencional,1295.2760426953114,604.226216780632,False
N-340A,Carretera convencional,3841.333856964706,3978.1134481469103,False
N-340A,Carretera convencional,10263.148748499061,615.7383029869155,False
N-340A,Carretera convencional,1959.9521363977958,1186.2443792675442,False
N-340A,Carretera convencional,215.51006269261612,1594.4671826550837,False
N-340A,Carretera convencional,737.4018961377943,114.28712941370677,False
N-340A,Carretera convencional,1278.918377341908,1024.7073161101987,False
N-340A,Carretera convencional,333.157127336458,4531.45284910168,False
N-340R,Carretera convencional,1435.418098011529,2448.769881722135,False
N-341,Carretera convencional,17270.208022249786,12727.861479198658,False
N-342,Carretera convencional,15492.207437390687,9859.300859683608,False
N-343,Carretera convencional,384.377233112523,303.7392082719091,False
N-344,Carretera convencional,1096.0740533500416,3891.2923862587104,False
N-344,Carretera convencional,12605.500666467595,5805.771618973767,False
N-344,Carretera convencional,70245.81223827168,14876.674678711242,False
N-344,Carretera convencional,5850.990739765931,15395.572597354269,False
N-345,Carretera convencional,6964.633233948091,4424.760661623163,False
N-346,Carretera convencional,825.2145191001775,5133.278627337594,False
N-347AL,Carretera convencional,3949.7422505933905,6638.907926272695,False
N-347GR,Carretera convencional,841.9953123171812,1530.6722041387948,False
N-349,Carretera convencional,3957.5673367366944,1980.5771114566305,False
N-350,Carretera convencional,2131.406239370858,638.6493566456462,False
N-351,Carretera convencional,1399.834759410844,1595.8444412621122,False
N-351,Multicarril,2821.585982005219,423.1752923181047,False
N-357,Carretera convencional,22.585621701818887,119.63114434940314,False
N-357,Carretera convencional,225.97707703451783,155.09413481658785,False
N-357,Multicarril,1288.369206877461,224.1856766971982,False
N-400,Carretera convencional,30330.546065113656,16052.733037305963,False
N-400,Carretera convencional,1493.6673542059634,3560.198720161126,False
N-400,Carretera convencional,2558.9487354063544,1591.9212419897224,False
N-400,Carretera convencional,2203.0148378938106,1657.1805567851095,False
N-400,Carretera convencional,32299.178026187437,15514.825991376387,False
N-400,Carretera convencional,24667.952876443826,6763.59548038222,False
N-400,Carretera convencional,48912.27129492426,22998.44410527051,False
N-400A,Carretera convencional,3595.8726927267376,13350.80579578799,False
N-401,Carretera convencional,105831.68215151201,30175.417389411672,False
N-401A,Carretera convencional,235.7059050878981,3821.948136946499,False
N-401A,Carretera convencional,317.94342462431325,5294.045937891553,False
N-401A,Carretera convencional,3533.2769215325466,17245.334620783527,False
N-401A,Carretera convencional,2394.3813012156493,21166.371888183803,False
N-401A,Carretera convencional,3919.637464033493,29892.942000702926,False
N-403,Carretera convencional,20380.56529953969,9953.574262127175,False
N-403,Carretera convencional,97184.99907083494,7265.529805371534,False
N-403,Multicarril,3416.5749755069537,125.79610057235192,False
N-403,Carretera convencional,37283.00958748624,14590.761503638321,False
N-403A,Carretera convencional,566.8484958757703,1350.2574099253068,False
N-403A,Carretera convencional,224.6808318536526,11730.060153453742,False
N-403A,Carretera convencional,593.3668374465936,14448.756841867485,False
N-403A,Carretera convencional,1876.414103681394,306.14217163747736,False
N-403A,Carretera convencional,2986.1749602000205,3789.3162171046206,False
N-420,Carretera convencional,136194.2530861668,18608.963666544863,False
N-420,Carretera convencional,1382.065961661622,16558.713759688893,False
N-420,Carretera convencional,106635.9895560401,16368.211749952035,False
N-420,Carretera convencional,106148.16598580912,6010.062312287283,False
N-420,Carretera convencional,74854.87603250261,24085.777724758613,False
N-420,Carretera convencional,106565.54621143284,2994.741665338431,False
N-420,Multicarril,629.5746054462064,497.85661912820035,False
N-420,Carretera convencional,158.0116390665125,117.37015535363517,False
N-420A,Carretera convencional,1903.6583522000744,1285.068724818394,False
N-420A,Carretera convencional,2335.681655854676,2743.5849111207167,False
N-420A,Carretera convencional,2972.5726381799705,869.6775505386024,False
N-420A,Carretera convencional,4469.574230271457,19250.152109767205,False
N-420A,Carretera convencional,3343.1321419189594,7424.05457561299,False
N-420A,Carretera convencional,2723.397460696103,15398.6347424806,False
N-420A,Carretera convencional,2780.3907678661676,3923.3749223991335,False
N-420A,Carretera convencional,2824.5763484156328,4068.1857220096467,False
N-420A,Carretera convencional,617.9352558485043,6160.444888860006,False
N-420A,Carretera convencional,310.2438354158066,137.2617353102022,False
N-420A,Carretera convencional,1153.2566547328513,645.9155868625023,False
N-420A,Carretera convencional,571.4239972365233,4242.641679195592,False
N-420A,Carretera convencional,5131.563685333617,13992.704625293378,False
N-420A,Carretera convencional,1642.099805782362,1539.6158066889222,False
N-420B,Carretera convencional,624.0385463521704,5757.42203091564,False
N-430,Multicarril,182.71231296141576,71.76356426662868,False
N-430,Carretera convencional,1325.18387002445,374.0644239448856,False
N-430,Carretera convencional,216173.15921348013,14087.184281772608,False
N-430,Multicarril,1884.1002354406512,309.7289176789579,False
N-430,Carretera convencional,547.3007821278652,402.74010616440773,False
N-430,Carretera convencional,2532.239597418725,3001.221180088432,False
N-430,Carretera convencional,6013.040353183507,21367.14843125731,False
N-430,Carretera convencional,17542.682530392274,8451.141907149891,False
N-430,Carretera convencional,142287.76841021367,35059.28609020069,False
N-430A,Carretera convencional,1417.0337180525783,12112.138421480337,False
N-430A,Carretera convencional,12540.496290225312,8921.82586829826,False
N-430A,Carretera convencional,1847.0431781630816,5573.44573903018,False
N-430A,Carretera convencional,2354.5265840121747,23667.453958499696,False
N-430A,Carretera convencional,1229.6350606052952,29435.555974625593,False
N-430A,Carretera convencional,1217.6307183668816,31440.30169558698,False
N-430A,Carretera convencional,6025.0018759105715,29068.88382092007,False
N-430A,Carretera convencional,5826.453957648247,2007.2850962768057,False
N-430C,Multicarril,1533.3560978255225,318.50574254468785,False
N-430C,Carretera convencional,211.10960225011564,208.6208019463555,False
N-431,Carretera convencional,6502.1851616394915,4946.234298976019,False
N-431,Carretera convencional,20356.865408230187,6887.442991831907,False
N-431,Carretera convencional,2337.005943018238,862.2772991554659,False
N-431,Carretera convencional,15508.343550438482,9685.092677481141,False
N-432,Multicarril,1559.794563846157,815.9186091245953,False
N-432,Carretera convencional,69935.92380866912,5720.530484895462,False
N-432,Multicarril,2427.5902624526434,684.5384179572692,False
N-432,Carretera convencional,183179.71476913945,18194.241445557513,False
N-432,Carretera convencional,148623.77629479495,13324.590324032974,False
N-432,Multicarril,1431.1802404987584,1787.9096952646692,False
N-432A,Carretera convencional,469.3082777806719,299.1916502335448,False
N-432A,Carretera convencional,852.3236182817612,1160.120091148974,False
N-432A,Carretera convencional,6300.196006211039,601.6382369962307,False
N-432A,Carretera convencional,6602.862334865822,803.8540944965839,False
N-432A,Carretera convencional,2792.143481566086,10394.512094755511,False
N-432A,Carretera convencional,7652.420823685002,15461.458054935707,False
N-432A,Carretera convencional,2025.438630043289,17158.642858856983,False
N-432A,Carretera convencional,2098.286520374164,3939.7536292437385,False
N-432A,Carretera convencional,17716.78222191397,16830.23936043978,False
N-432A,Carretera convencional,1132.782192490132,11078.437128793437,False
N-432A,Carretera convencional,2366.310481758939,8055.504807330666,False
N-432A,Carretera convencional,3583.4584519924374,3251.9713205633043,False
N-432A,Carretera convencional,10955.448236281214,75.29119560128206,False
N-432A,Carretera convencional,1952.2601623628793,8299.968916095588,False
N-432A,Carretera convencional,7812.412931149458,7217.954519402892,False
N-432A,Carretera convencional,3739.5394127369063,2257.794068207701,False
N-432A,Carretera convencional,3619.9590310897147,1600.329114078332,False
N-432A,Carretera convencional,2401.9152807194127,19209.85512669553,False
N-432A,Carretera convencional,1172.5473151965437,19371.548851518426,False
N-432A,Carretera convencional,964.9975976968445,15722.407277185388,False
N-432A,Carretera convencional,12118.953368404762,6342.82129513807,False
N-432A,Carretera convencional,925.629723398344,6090.028544573027,False
N-432A,Carretera convencional,609.5697192535789,9840.499877776767,False
N-432A,Carretera convencional,6212.874639607156,4158.216818186989,False
N-432R,Carretera convencional,2083.029050038387,10485.44287553041,False
N-433,Carretera convencional,307.4255982106691,8595.753669545618,False
N-433,Carretera convencional,67713.92719056839,16780.524851796814,False
N-433,Carretera convencional,51985.97196114051,14040.931019591799,False
N-435,Carretera convencional,197626.8547983827,8745.733738268982,False
N-435A,Carretera convencional,736.3391793682504,805.3735327580696,False
N-435A,Carretera convencional,2870.6056127644147,11570.826128904142,False
N-435A,Carretera convencional,19567.282324830943,8407.74256585307,False
N-435A,Carretera convencional,1385.580860158892,1845.6587726219502,False
N-435A,Carretera convencional,3218.4316011395467,13594.165133398685,False
N-435A,Carretera convencional,17082.562630104723,8623.242876958648,False
N-437,Carretera convencional,3657.0403310936854,3110.21618892315,False
N-442,Multicarril,2393.5282976699923,2949.3630618697157,False
N-442,Carretera convencional,10678.754533732605,3380.7858838613492,False
N-444,Carretera convencional,4542.394146834309,2415.633851089197,False
N-445,Carretera convencional,3240.0080606263605,3872.6455080299916,False
N-446,Carretera convencional,2160.116446168615,9805.931763344908,False
N-4A,Carretera convencional,1546.2439788576244,364.38128573128733,False
N-4A,Carretera convencional,13555.148898064388,3912.4282399614262,False
N-4A,Carretera convencional,3563.8324339867145,14431.40119565117,False
N-5,Carretera convencional,2850.79428776936,3147.5470229522202,False
N-5,Carretera convencional,37969.365425344105,8430.128670193277,False
N-5,Carretera convencional,630.8082787551593,698.4791322383294,False
N-5,Carretera convencional,4465.1848996412355,3063.3928786951165,False
N-5,Carretera convencional,2083.146433641659,19668.933069188704,False
N-5,Carretera convencional,8508.35503077543,3627.7848400685716,False
N-5,Carretera convencional,2281.214700089872,1768.6341489065567,False
N-5,Carretera convencional,726.6937983195039,3593.5887929312994,False
N-5,Carretera convencional,14981.162720068474,4610.722599691544,False
N-5,Multicarril,327.7361617344004,2914.2080682831042,False
N-5,Carretera convencional,487.63877628693234,3418.580594600543,False
N-501,Carretera convencional,847.4971899412094,1936.423492370745,False
N-501,Carretera convencional,75897.2342281827,14498.973776427007,False
N-501,Carretera convencional,4222.585424040504,1833.0607131731572,False
N-501,Carretera convencional,7752.206895468998,265.7697647039439,False
N-501A,Carretera convencional,431.96810317880175,2370.9095955254443,False
N-502,Carretera convencional,232827.16696257226,13741.311755227633,False
N-502,Carretera convencional,407.38398582592396,10092.065768581522,False
N-502,Carretera convencional,128815.6770641569,51907.18456678645,True
N-502A,Carretera convencional,4299.388610152741,2600.727286367349,False
N-502A,Multicarril,736.7968246721404,390.4982431540574,False
N-502A,Carretera convencional,2044.965202605555,709.9906370189739,False
N-502A,Multicarril,1411.8052872642254,726.6984745523818,False
N-502A,Carretera convencional,1323.5646290080583,1584.6859317960373,False
N-502A,Carretera convencional,1093.318155424175,24081.976553866763,False
N-502A,Carretera convencional,1413.3528133574328,50702.84668597811,True
N-502A,Carretera convencional,1664.7461681818306,16033.155713517837,False
N-502A,Carretera convencional,6219.186240057001,12079.305032677174,False
N-521,Carretera convencional,40659.238428006494,19230.672852651584,False
N-521,Multicarril,5590.06647055145,637.5974180462773,False
N-521,Multicarril,1410.061079167325,493.6965604828079,False
N-521,Multicarril,2610.761616326396,1592.8982838875252,False
N-521,Carretera convencional,97663.37176214586,7805.07178792111,False
N-523,Carretera convencional,78933.87994878028,2519.4027186599797,False
N-523,Multicarril,4079.096554075941,3747.332963576141,False
N-525,Carretera convencional,105533.18902767365,20756.488198838502,False
N-525,Carretera convencional,53749.43456675464,2134.171327568548,False
N-525,Carretera convencional,49059.75971196852,4678.694551156066,False
N-525,Carretera convencional,3895.4537987537537,621.0723227839552,False
N-525,Multicarril,1738.6217321116198,909.010120702583,False
N-525,Carretera convencional,47045.91317920339,10088.810564502894,False
N-525,Carretera convencional,47389.25774704621,4570.979042372837,False
N-532,Carretera convencional,11982.357921541365,4161.304119101048,False
N-536,Carretera convencional,49892.31273241212,4015.250933620303,False
N-540,Carretera convencional,3267.397952440017,3320.981801487292,False
N-540,Multicarril,546.1936834462748,3071.3915536374166,False
N-540,Carretera convencional,76547.02693971417,1445.4029858737526,False
N-540A,Carretera convencional,987.9788194471242,2655.6441328257565,False
N-541,Carretera convencional,78421.604051643,17250.71269120829,False
N-542,Multicarril,753.6108787635055,708.8226799689651,False
N-544,Carretera convencional,1822.3806232254678,1925.4631122961166,False
N-547,Carretera convencional,68658.29103919513,6389.559342251438,False
N-550,Carretera convencional,525.9778868198672,60.59897209292965,False
N-550,Carretera convencional,47819.240480440516,15097.106229161416,False
N-550,Multicarril,1542.0101270982934,3082.55407219338,False
N-550,Carretera convencional,22118.25229365784,6025.948123719842,False
N-550,Carretera convencional,27885.609089188394,4224.486167112484,False
N-550,Carretera convencional,9.2911717433334,260.7973106081398,False
N-550,Carretera convencional,58.50305088812077,550.519417869724,False
N-550,Carretera convencional,31171.526427484896,709.9686494467295,False
N-550A,Carretera convencional,2825.3709398146852,8612.44536937599,False
N-550A,Carretera convencional,4265.52757604592,2017.4861819377484,False
N-550R,Carretera convencional,1483.096585061688,9920.725060817063,False
N-551,Carretera convencional,1255.3282398594524,736.2803667361272,False
N-552,Carretera convencional,10095.023391393312,1340.2178144305958,False
N-554,Carretera convencional,10275.56974460103,3485.725614462142,False
N-555,Carretera convencional,6918.9914697634595,2942.091584894493,False
N-556,Carretera convencional,947.3858082475738,3262.182081888159,False
N-559,Carretera convencional,5403.052671816355,8352.588448200147,False
N-5A,Carretera convencional,1015.4485949470381,7538.02447636436,False
N-5A,Carretera convencional,1727.8969678513588,3518.7698155780877,False
N-5A,Carretera convencional,1076.7472541417396,5513.586297358179,False
N-6,Carretera convencional,5141.336665631635,1778.8207229723191,False
N-6,Carretera convencional,61382.39369574097,3081.9716022673847,False
N-6,Carretera convencional,1193.0269962881137,5642.7236708191385,False
N-6,Carretera convencional,2769.941219858051,536.8663446156252,False
N-6,Carretera convencional,2196.3570552910987,7192.69077695876,False
N-6,Multicarril,1804.3417637258538,503.57642044749065,False
N-6,Carretera convencional,726.4310905320709,579.879813008993,False
N-6,Carretera convencional,33216.83574564224,10186.320536642328,False
N-6,Carretera convencional,17832.421701526288,11689.163932953286,False
N-6,Carretera convencional,42923.50452784243,13794.479984579943,False
N-6,Carretera convencional,117313.60070002369,11514.031847230877,False
N-6,Carretera convencional,2001.6017570556783,1343.057402078697,False
N-6,Carretera convencional,3412.9003982192685,1127.8939829600083,False
N-6,Multicarril,2335.8200898398745,674.6696241065476,False
N-6,Carretera convencional,67350.78201296489,5802.117795547943,False
N-6,Multicarril,1266.8620062591026,1152.3454443845021,False
N-6,Carretera convencional,5977.2433307524925,2576.9411463612914,False
N-6,Multicarril,1255.3394481442854,827.9005175744779,False
N-6,Carretera convencional,2830.003052652223,80.71780509331076,False
N-601,Carretera convencional,67991.7587974552,6588.664953150349,False
N-601,Multicarril,10617.226120208179,1691.0591355835966,False
N-601,Multicarril,112.66875093926528,517.7563850131272,False
N-601,Carretera convencional,6136.060454925923,1335.3862246050605,False
N-601,Carretera convencional,122925.41534784244,12507.972164431354,False
N-601,Multicarril,3073.100629576059,1273.3962165206126,False
N-603,Carretera convencional,28525.109165946295,5387.722965290967,False
N-610,Carretera convencional,53431.07697777225,11844.899142799468,False
N-610,Carretera convencional,38215.05338572548,14569.240586426504,False
N-610A,Carretera convencional,5498.882432029828,5107.0519919824155,False
N-611,Carretera convencional,121741.19156037297,6731.1866604346,False
N-611,Carretera convencional,1537.3078032701735,1016.0866106952602,False
N-611,Carretera convencional,32878.73407943795,14161.315805647857,False
N-611,Carretera convencional,4470.254703888408,1734.521769786468,False
N-611,Carretera convencional,21944.22013202684,299.0670898677147,False
N-611A,Carretera convencional,4390.051247817459,6003.286514362757,False
N-611A,Carretera convencional,357.26147846339387,6128.785539236804,False
N-611A,Carretera convencional,309.1035822149969,4007.760753531188,False
N-620,Carretera convencional,2655.7891669691408,4459.340173587589,False
N-620,Carretera convencional,11364.224636194824,6471.713309821649,False
N-620,Carretera convencional,76669.77162947021,10424.694260637812,False
N-620,Carretera convencional,64026.064171850405,20715.03316167826,False
N-620,Carretera convencional,13720.26910131319,5882.821716118072,False
N-620,Carretera convencional,22611.840794798867,8425.864226847714,False
N-620A,Carretera convencional,5658.566616113028,3208.505851123423,False
N-620A,Carretera convencional,1824.9290522655942,120.87428876477608,False
N-620A,Carretera convencional,1244.0006623875029,3773.4677868571657,False
N-620A,Carretera convencional,3270.181327754946,7643.882062720321,False
N-620A,Multicarril,780.4397234700693,1757.1928640578674,False
N-620A,Carretera convencional,2885.8522173815422,16833.84338815106,False
N-621,Carretera convencional,16868.56957616035,11415.498751804296,False
N-621,Carretera convencional,129230.50805364407,19436.37949976737,False
N-621A,Carretera convencional,3714.134636564351,3040.109426396548,False
N-622,Autopista libre\Autovía,76.25714197732079,1501.3093225707626,False
N-622,Autopista libre\Autovía,3049.473729245055,1880.047843139377,False
N-622,Autopista libre\Autovía,16211.564805437349,6979.039029537201,False
N-622,Carretera convencional,41231.06642853212,13690.502876133538,False
N-622A,Carretera convencional,1906.417186771008,10744.453286334945,False
N-623,Carretera convencional,9483.557163642487,1587.4658853893106,False
N-623,Carretera convencional,4080.6271773629546,6134.464585876301,False
N-623,Carretera convencional,127825.83023836235,23629.804301436467,False
N-623,Multicarril,1894.8247051945154,115.34959328036493,False
N-623,Carretera convencional,931.4176611308828,670.375149478011,False
N-623,Multicarril,795.879728683547,435.7987784986597,False
N-625,Carretera convencional,44095.48976255279,21136.361064411027,False
N-625,Carretera convencional,70969.60274468457,5310.724949599644,False
N-627,Carretera convencional,57625.92707027563,27915.061589067744,False
N-627,Carretera convencional,2337.7359232037934,541.6143781204357,False
N-629,Carretera convencional,60744.90689054125,6563.174902505883,False
N-629,Carretera convencional,22999.843899864223,9450.9262717683,False
N-629A,Carretera convencional,1179.2519251753947,12368.432204093102,False
N-630,Carretera convencional,1903.957375513881,405.5916676937319,False
N-630,Carretera convencional,14557.982452467257,4964.923541547686,False
N-630,Carretera convencional,76639.366896651,5703.173857579442,False
N-630,Carretera convencional,51464.502815621796,17839.7527906745,False
N-630,Carretera convencional,7511.8359180348825,5376.759946697707,False
N-630,Multicarril,1115.8011328672146,1228.5706514066383,False
N-630,Carretera convencional,54647.46762571908,13673.884707178453,False
N-630,Carretera convencional,53955.287549033856,23774.27712090377,False
N-630,Carretera convencional,1616.5269315740022,278.98541775285565,False
N-630,Multicarril,433.72212279383126,345.0443709870012,False
N-630,Carretera convencional,771.1401842778522,383.29364338770506,False
N-630,Multicarril,1730.3315443886056,210.73474004594354,False
N-630,Carretera convencional,45350.75506564708,6091.161740830719,False
N-630,Carretera convencional,13340.572305228536,1895.8086268970883,False
N-630,Carretera convencional,33711.9316250507,6589.421741990518,False
N-630,Multicarril,1282.5640076168795,22402.76786462619,False
N-630,Carretera convencional,70768.76262425841,3100.3169775253873,False
N-630,Multicarril,9609.23970474156,790.8295782861784,False
N-630,Carretera convencional,61951.01208995571,5439.632389514681,False
N-630,Carretera convencional,22296.407271502074,5856.863284208775,False
N-630,Carretera convencional,35860.333480646805,4690.292959582075,False
N-630,Carretera convencional,45853.51484780774,942.8533923516933,False
N-630,Carretera convencional,22146.468902770623,9934.695470996085,False
N-630,Carretera convencional,19462.86622134744,9897.369356363006,False
N-630,Carretera convencional,15892.500947602097,7963.344668495244,False
N-630,Carretera convencional,659.1557352235939,675.618369350406,False
N-630,Multicarril,1547.6180402811292,321.9054637071397,False
N-630,Multicarril,3317.3047488921015,517.1935084090043,False
N-630A,Carretera convencional,396.76752439812327,495.33033422901667,False
N-630A,Carretera convencional,1842.017184486257,26436.62814002198,False
