Carretera,Tipo_de_via,n_segments,total_length_m,mean_segment_length_m,mean_nearest_station_m,max_nearest_station_m,n_gaps,gap_ratio,n_stations,total_refill_points,mean_max_power_kw,max_max_power_kw,mean_lat,mean_lon,n_operators,has_chademo,has_ccs,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,comunidad_autonoma,provincia,ev_fleet_2027,ev_registrations_2026,ev_registrations_2027,ev_growth_rate,road_type_rank,stations_per_100km,refill_points_per_100km,needs_more_stations
M-50,Autopista libre\Autovía,6,80544.4961906997,13424.08269844995,1968.1201659686012,3676.523933013328,0,0.0,49,162,59.22040816326531,250.0,40.397099775510206,-3.8199597040816324,13,True,True,0.884114504788528,35.95,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,4,60.835938291781034,201.13106129119444,0
M-50,Autopista peaje,1,5072.81384462199,5072.81384462199,6247.669612265967,6247.669612265967,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,3,0.0,0.0,1
MA-20,Autopista libre\Autovía,3,13189.68279677768,4396.560932259227,388.0207717941476,490.2409980869973,0,0.0,13,41,75.1076923076923,250.0,36.68384207692308,-4.465859923076923,7,True,True,0.010813327030446948,85.13,0.0,66.0,01 - Andalucía,Málaga,327883,76108,88118,1.1578020707415777,4,98.56188507562881,310.84902216159855,0
MA-22,Multicarril,2,5841.4501861189665,2920.7250930594832,252.5300852058029,325.37665809386755,0,0.0,8,23,44.125,100.0,36.6982245,-4.44255625,3,True,True,0.01585363074238534,88.62,0.0,66.0,01 - Andalucía,Málaga,327883,76108,88118,1.1578020707415777,2,136.95229343922838,393.7378436377816,0
MA-23,Autopista libre\Autovía,2,1976.3567176364313,988.1783588182157,618.0763600669452,1038.9677861633827,0,0.0,4,17,38.575,65.0,36.67326575,-4.479113925,3,False,True,0.024871366913519124,85.13,0.0,66.0,01 - Andalucía,Málaga,327883,76108,88118,1.1578020707415777,4,202.39261284692006,860.1686045994103,0
MA-24,Autopista libre\Autovía,2,3469.2967624228804,1734.6483812114402,628.6741433762418,708.0112550541893,0,0.0,1,4,22.17,22.17,36.723408,-4.351078,1,False,False,0.009197259154907031,33.89,0.0,66.0,01 - Andalucía,Málaga,327883,76108,88118,1.1578020707415777,4,28.824285394992327,115.2971415799693,0
MU-30,Autopista libre\Autovía,2,18516.42985210688,9258.21492605344,4492.406903012567,7960.580540972628,0,0.0,3,10,31.333333333333332,50.0,37.958551666666665,-1.2098616666666666,1,True,True,0.7404596916143541,27.44,0.0,132.0,01 - Andalucía,Almería,327883,76108,88118,1.1578020707415777,4,16.20182737148245,54.006091238274834,0
MU-31,Autopista libre\Autovía,1,5743.879592266828,5743.879592266828,2193.0506258466767,2193.0506258466767,0,0.0,2,7,36.0,50.0,37.9459115,-1.1950675,2,True,True,0.7403549781087645,27.44,0.0,132.0,01 - Andalucía,Almería,327883,76108,88118,1.1578020707415777,4,34.81967140628549,121.8688499219992,0
Ma-13,Autopista libre\Autovía,1,39945.25142781162,39945.25142781162,5455.0624915669,5455.0624915669,0,0.0,37,91,67.76729729729729,300.0,39.62448635135135,2.726696716216216,9,True,True,1.7974684210850165,70.53,1.9,110.0,09 - Catalunya,Barcelona,327883,76108,88118,1.1578020707415777,4,92.62677959823527,227.8118092821462,0
Ma-19,Autopista libre\Autovía,3,7324.637489913724,2441.5458299712413,737.4053712776539,1157.3739186316673,0,0.0,20,33,32.096500000000006,100.0,39.5654384,2.664506185,6,True,True,1.834094941860556,70.53,1.9,110.0,09 - Catalunya,Barcelona,327883,76108,88118,1.1578020707415777,4,273.0510558036583,450.5342420760362,0
Ma-20,Autopista libre\Autovía,1,3157.887740566852,3157.887740566852,207.7621553407136,207.7621553407136,0,0.0,9,17,67.83444444444444,150.0,39.57850688888889,2.6779134333333334,5,True,True,1.8255974653288534,70.53,1.9,110.0,09 - Catalunya,Barcelona,327883,76108,88118,1.1578020707415777,4,285.0006314152405,538.3345260065654,0
N-1,Carretera convencional,12,106930.15606389973,8910.846338658312,2710.1534647613685,6738.739937239723,0,0.0,20,92,79.2,250.0,42.10201895,-3.4139988600000004,10,True,True,0.9829879939916507,7.19,0.0,45.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,1,18.703797634082125,86.03746911677777,0
N-1,Multicarril,3,6966.412534310072,2322.1375114366906,2593.8654367418035,6687.457244685182,0,0.0,3,5,55.78666666666667,120.0,42.36348233333333,-3.6273448,2,True,True,1.2959039363672786,7.19,0.0,45.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,2,43.06377185136236,71.77295308560393,0
N-110,Carretera convencional,7,313662.6625267343,44808.95178953347,9545.520731477009,18733.38943505709,0,0.0,14,31,39.330714285714286,120.0,40.6326775,-4.9215585285714285,8,True,True,1.2651525596264597,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,4.463393853518266,9.88322924707616,0
N-110A,Carretera convencional,6,12230.258632154326,2038.3764386923876,10164.181985022538,22745.38054315536,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-111,Carretera convencional,4,150426.993932336,37606.748483084,15826.93775385312,37784.01649072373,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-111,Multicarril,1,1140.2301785898655,1140.2301785898655,681.1841271349789,681.1841271349789,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-111A,Carretera convencional,1,10763.350306127872,10763.350306127872,31589.92930808141,31589.92930808141,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-111R,Carretera convencional,1,1347.956770676669,1347.956770676669,29104.79036154621,29104.79036154621,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-113,Carretera convencional,5,45099.82458548659,9019.964917097317,3269.778142742035,12786.894503210962,0,0.0,3,6,133.33333333333334,150.0,42.141258666666666,-1.7300553333333333,2,True,True,0.19139773894968573,0.0,0.0,66.0,02 - Aragón,Zaragoza,327883,76108,88118,1.1578020707415777,1,6.65191057298573,13.30382114597146,0
N-120,Carretera convencional,14,482126.28575056314,34437.59183932594,6099.558094246246,18355.58148939947,0,0.0,21,50,57.10952380952381,150.0,42.4055000952381,-5.885668333333333,6,True,True,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0
N-120,Multicarril,9,17117.03966995548,1901.8932966617201,1245.719876505044,5451.655677113035,0,0.0,23,65,69.90869565217392,250.0,42.557137043478264,-5.903087217391304,10,True,True,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0
N-120A,Carretera convencional,6,41050.00069935754,6841.6667832262565,8574.849787105368,17418.563108290717,0,0.0,3,6,14.353333333333333,22.0,42.45636433333333,-7.687841333333334,2,False,False,0.6944912321299527,9.35,0.0,50.0,12 - Galicia,Ourense,327883,76108,88118,1.1578020707415777,1,7.308160655030031,14.616321310060062,0
N-121,Carretera convencional,1,6651.089743639621,6651.089743639621,4040.672724904064,4040.672724904064,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-121-A,Carretera convencional,2,69364.59488911912,34682.29744455956,9688.682433644595,17080.841126351876,0,0.0,6,11,50.0,50.0,43.170437,-1.692042,4,True,True,0.8235597791232139,1.08,0.01,45.0,15 - Navarra,Navarra,327883,76108,88118,1.1578020707415777,1,8.649945998518604,15.85823433061744,0
N-122,Carretera convencional,16,403724.2092032699,25232.76307520437,8690.925394346194,20897.97335086755,0,0.0,30,63,47.5,100.0,41.66026316666667,-4.04776028,9,True,True,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0
N-122,Multicarril,2,625.1903016194324,312.5951508097162,396.77860543175973,553.775547746809,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-122A,Carretera convencional,3,8396.276367343673,2798.7587891145577,7685.101278643531,17600.45241421986,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-123,Carretera convencional,1,37518.06021191824,37518.06021191824,15589.864177781716,15589.864177781716,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-123A,Carretera convencional,1,15733.702836490012,15733.702836490012,13310.473381972892,13310.473381972892,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-123B,Carretera convencional,1,5230.174018811636,5230.174018811636,6815.496187671323,6815.496187671323,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-124,Carretera convencional,1,7046.782477243889,7046.782477243889,986.3240968680124,986.3240968680124,0,0.0,4,10,33.25,50.0,42.5700895,-2.8397785,2,True,True,0.8484992746876885,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,1,56.763494728511404,141.9087368212785,0
N-125,Carretera convencional,2,6132.705876782198,3066.352938391099,1061.0288641055254,1169.27819312212,0,0.0,1,2,7.0,7.0,41.65956,-0.98919,1,False,False,0.011756337033978985,22.76,3.04,45.0,02 - Aragón,Zaragoza,327883,76108,88118,1.1578020707415777,1,16.306015975523927,32.612031951047854,0
N-126,Carretera convencional,1,1719.106187846697,1719.106187846697,3993.584896566836,3993.584896566836,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-141,Carretera convencional,1,8295.507946694413,8295.507946694413,5295.997039445715,5295.997039445715,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-145,Carretera convencional,1,9159.813512241462,9159.813512241462,4377.024648958065,4377.024648958065,0,0.0,1,8,22.0,22.0,42.36126,1.456807,1,False,False,0.07136517711984842,56.510000000000005,0.0,110.0,09 - Catalunya,Lleida,327883,76108,88118,1.1578020707415777,1,10.917252831223788,87.3380226497903,0
N-152,Carretera convencional,1,1742.5726110207745,1742.5726110207745,372.6318540102732,372.6318540102732,0,0.0,2,3,75.0,100.0,42.42971,1.9330635,2,True,True,0.06249797461247469,45.18,36.97,110.0,09 - Catalunya,Girona,327883,76108,88118,1.1578020707415777,1,114.77283571147306,172.1592535672096,0
N-154,Carretera convencional,2,6120.195431279116,3060.097715639558,586.201097708571,883.9545469962776,0,0.0,2,3,14.68,22.0,42.4540365,1.9605765000000002,2,False,False,0.09874967731768333,45.18,36.97,110.0,09 - Catalunya,Girona,327883,76108,88118,1.1578020707415777,1,32.678695026279605,49.018042539419405,0
N-155,Carretera convencional,1,568.5567267111163,568.5567267111163,846.7170445354815,846.7170445354815,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-156,Carretera convencional,1,1052.328820340507,1052.328820340507,270.8121855737797,270.8121855737797,0,0.0,3,8,240.66666666666666,350.0,41.899315333333334,2.7700359999999997,2,False,True,0.04860079092460825,56.21,0.95,132.0,09 - Catalunya,Girona,327883,76108,88118,1.1578020707415777,1,285.0819954764021,760.218654603739,0
N-156,Multicarril,1,529.9515209803626,529.9515209803626,681.5509429102573,681.5509429102573,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-1A,Carretera convencional,14,25225.954607321128,1801.8539005229377,4124.716481309187,12555.18678856808,0,0.0,12,68,66.5475,150.0,41.339079,-3.643825916666666,7,True,True,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0
N-1R,Multicarril,1,1880.8765076757009,1880.8765076757009,885.901196786128,885.901196786128,0,0.0,1,2,150.0,150.0,42.68595,-2.931403,1,False,True,0.9955225213184608,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,2,53.16670158402655,106.3334031680531,0
N-2,Autopista libre\Autovía,3,4721.712073003107,1573.904024334369,583.3531740873086,1133.576278930685,0,0.0,5,25,36.872,55.0,41.4928498,1.9107298,3,True,True,0.005237313278345378,4.75,0.0,110.0,09 - Catalunya,Barcelona,327883,76108,88118,1.1578020707415777,4,105.89379281697488,529.4689640848744,0
N-2,Carretera convencional,16,244585.58065590015,15286.59879099376,5188.929942933696,17342.73100062816,0,0.0,19,52,73.73684210526316,180.0,41.74025889473685,0.3787573947368421,9,True,True,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0
N-2,Multicarril,3,2499.39204810761,833.1306827025368,721.491696884722,1809.5438216467985,0,0.0,10,30,230.0,350.0,42.4030915,2.87923258,6,True,True,0.16595363986762968,86.52,0.0,132.0,09 - Catalunya,Girona,327883,76108,88118,1.1578020707415777,2,400.0972959632884,1200.2918878898652,0
N-204,Carretera convencional,1,66730.98548389123,66730.98548389123,23239.322145349197,23239.322145349197,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-211,Carretera convencional,3,313548.14306340914,104516.04768780305,30050.25571828936,45610.00786782932,0,0.0,4,10,41.75,60.0,40.89068725,-0.769281125,3,True,True,0.09940211485333061,5.24,0.0,45.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,1.2757211574973595,3.189302893743399,0
N-211A,Carretera convencional,4,12872.536567749048,3218.134141937262,10055.379662254418,14962.105875471356,0,0.0,1,4,22.0,22.0,41.05183,-0.131001,1,False,False,0.004851488288022893,7.67,0.0,45.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,7.768476669201372,31.07390667680549,0
N-220,Carretera convencional,1,2034.45316557658,2034.45316557658,418.2296988531683,418.2296988531683,0,0.0,2,5,71.0,120.0,39.4939955,-0.46580025,2,False,True,0.6626697614881528,5.49,0.0,20.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,98.30651468613112,245.76628671532782,0
N-223,Carretera convencional,1,1114.6469896068252,1114.6469896068252,448.22257745496177,448.22257745496177,0,0.0,3,6,31.39,50.0,40.33544233333333,-1.1035433333333333,3,True,True,0.005391032754425018,6.96,0.0,45.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,269.14350713477495,538.2870142695499,0
N-223,Multicarril,2,1433.6465325333706,716.8232662666853,158.10326100874732,208.735244878718,0,0.0,2,20,22.0,22.0,40.33201,-1.090338,1,False,False,0.009760890771513268,5.44,0.0,45.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,2,139.5044004651437,1395.044004651437,0
N-225,Carretera convencional,4,23733.926136983042,5933.4815342457605,3992.2860295007513,7672.572778832085,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-225A,Carretera convencional,1,6223.2544526276415,6223.2544526276415,8679.041025669825,8679.041025669825,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-230,Carretera convencional,3,178574.1603487834,59524.72011626113,6545.912483674062,10984.276221520326,0,0.0,14,49,50.294285714285714,180.0,42.051863142857144,0.6477989285714285,4,True,True,0.08362758395806938,0.0,0.0,132.0,02 - Aragón,Huesca,327883,76108,88118,1.1578020707415777,1,7.8398800658817605,27.439580230586163,0
N-232,Carretera convencional,7,421965.92570794246,60280.84652970607,10104.276205532544,27296.638674690148,0,0.0,15,33,56.88666666666666,120.0,42.02341233333333,-1.7262802000000002,6,True,True,0.07705009095308606,0.0,0.0,66.0,02 - Aragón,Zaragoza,327883,76108,88118,1.1578020707415777,1,3.55478940031334,7.820536680689347,0
N-232,Multicarril,2,9816.522188005227,4908.261094002613,579.5662597748856,614.8166149469049,0,0.0,10,25,68.61699999999999,180.0,41.674768799999995,-0.9509426599999999,7,True,True,0.026822772945428897,14.09,0.0,45.0,02 - Aragón,Zaragoza,327883,76108,88118,1.1578020707415777,2,101.8690714336587,254.67267858414675,0
N-232A,Carretera convencional,20,37667.106531950405,1883.3553265975202,19457.821354413936,33100.34972070019,0,0.0,4,7,43.0,50.0,41.1665005,-0.267938975,3,True,True,0.096808764940785,5.51,0.0,132.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,10.61934501554314,18.583853777200495,0
N-232B,Carretera convencional,1,1373.9999834028206,1373.9999834028206,359.65234060097674,359.65234060097674,0,0.0,1,4,11.04,11.04,41.040245,-0.126677,1,False,False,0.015868259242167768,7.67,0.0,45.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,72.78020466371625,291.120818654865,0
N-234,Carretera convencional,12,420607.6904033306,35050.64086694422,6210.244533715653,29417.079817760216,0,0.0,25,66,66.61399999999999,320.0,40.81503716,-1.4893046799999998,10,True,True,0.1500185646937605,4.69,0.0,45.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,5.943781003154486,15.691581848327843,0
N-234A,Carretera convencional,3,7430.305190080015,2476.768396693338,4393.340647290702,12250.814154127273,0,0.0,2,3,75.0,100.0,42.04627,-3.360915,2,True,True,0.9115563838570804,7.19,0.0,45.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,1,26.916794786170318,40.37519217925548,0
N-235,Carretera convencional,1,572.0863028431144,572.0863028431144,221.3542279772991,221.3542279772991,0,0.0,1,4,22.0,22.0,40.758312,0.599443,1,False,False,0.060743759860265166,15.0,0.0,110.0,09 - Catalunya,Tarragona,327883,76108,88118,1.1578020707415777,1,174.79880133998492,699.1952053599397,0
N-238,Carretera convencional,1,8886.056716536907,8886.056716536907,4323.335233619642,4323.335233619642,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-240,Carretera convencional,8,239068.0223302221,29883.502791277762,5476.699069962025,11823.582551687248,0,0.0,27,78,77.7788888888889,250.0,41.85345822222222,0.3666155292592592,14,True,True,0.06102076777625012,8.59,0.0,110.0,02 - Aragón,Huesca,327883,76108,88118,1.1578020707415777,1,11.293856759606767,32.626697305530655,0
N-240,Multicarril,3,5976.085503492293,1992.0285011640979,1153.6003955182084,1764.6331657117723,0,0.0,3,10,50.0,50.0,41.62248666666667,0.6649326666666666,3,True,True,0.009489848450523383,20.62,0.0,110.0,09 - Catalunya,Lleida,327883,76108,88118,1.1578020707415777,2,50.20008495940806,167.33361653136018,0
N-240A,Carretera convencional,2,3191.9212023212376,1595.9606011606188,5615.507742406178,9632.547779174463,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-240R,Carretera convencional,5,5873.1847504794205,1174.636950095884,5939.647880315255,13475.856928645397,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-260,Carretera convencional,9,441680.81224999053,49075.6458055545,8279.436495212407,15056.806569949924,0,0.0,27,74,67.70592592592592,300.0,42.35483696296296,1.7839304666666667,10,True,True,0.11433779336361614,45.18,36.97,110.0,09 - Catalunya,Girona,327883,76108,88118,1.1578020707415777,1,6.113011761244011,16.75418038266877,0
N-260A,Carretera convencional,5,62858.63596602887,12571.727193205774,8179.032586629311,13239.055658060932,0,0.0,1,2,60.0,60.0,42.195942,2.499201,1,False,True,0.009774061426305523,71.08000000000001,0.0,132.0,09 - Catalunya,Girona,327883,76108,88118,1.1578020707415777,1,1.5908713013442368,3.1817426026884736,0
N-260R,Carretera convencional,1,1981.5275607297983,1981.5275607297983,2717.125004872354,2717.125004872354,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-2A,Carretera convencional,6,26827.244016638564,4471.207336106428,8193.451988275288,29558.890860228643,0,0.0,13,52,61.46153846153846,150.0,42.23784061538462,2.9526228,8,True,True,0.009462519935924606,0.0,0.0,132.0,09 - Catalunya,Girona,327883,76108,88118,1.1578020707415777,1,48.45820163986003,193.83280655944012,0
N-2R,Carretera convencional,4,4433.9636214346365,1108.4909053586591,6097.424898811783,9371.850628243586,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-3,Carretera convencional,4,135595.96975813564,33898.99243953391,4898.446090395337,5605.977485716044,0,0.0,16,35,111.0,350.0,39.565004875,-1.56141626875,6,True,True,0.3834333514058208,70.41,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,11.79976073664978,25.811976611421397,0
N-301,Carretera convencional,8,255598.90457587637,31949.863071984546,8319.419073222352,23252.36741379696,0,0.0,10,46,76.74,150.0,38.9995557,-2.1404224,7,True,True,0.7527356342694529,33.77,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,3.912379834566712,17.996947239006875,0
N-310,Carretera convencional,2,142804.00742980125,71402.00371490062,13308.210589091983,26003.67712061081,0,0.0,4,10,34.292500000000004,50.0,39.22780575,-2.8627575,2,True,True,0.14069149528785993,38.43,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,2.8010418418868928,7.002604604717233,0
N-320,Carretera convencional,2,186617.72210802854,93308.86105401427,8371.70622770612,15242.179524879886,0,0.0,2,3,85.0,120.0,40.593115,-3.0821498,2,True,True,0.7220599342896936,44.67,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,1.071709576886941,1.6075643653304115,0
N-320,Multicarril,1,600.4725100064877,600.4725100064877,742.1754259896661,742.1754259896661,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-320A,Carretera convencional,3,27226.083474326497,9075.361158108832,10239.226668165235,18231.63419361936,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-322,Autopista libre\Autovía,2,14315.308020810277,7157.654010405138,2670.4142680735986,4004.1537835164954,0,0.0,13,70,67.53846153846153,150.0,39.00790976923077,-1.8808181538461537,6,True,True,0.8912050993312073,70.41,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,4,90.81187761452144,488.9870333089616,0
N-322,Carretera convencional,9,303930.9458360818,33770.10509289798,14077.049876707419,48470.873594039935,0,0.0,10,23,46.739999999999995,150.0,38.4994819,-2.62118187,4,True,True,0.1910736294597951,7.11,0.0,132.0,01 - Andalucía,Jaén,327883,76108,88118,1.1578020707415777,1,3.290221064028561,7.56750844726569,0
N-322A,Carretera convencional,5,19675.01629266767,3935.0032585335343,10765.229478980804,15773.91090166818,0,0.0,3,8,57.333333333333336,100.0,39.286139,-1.4715853333333335,2,True,True,0.6715758650745243,70.41,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,15.247763739428343,40.66070330514225,0
N-323,Carretera convencional,8,78793.65736688665,9849.207170860831,5101.96447223021,14130.780874129148,0,0.0,7,17,42.02428571428572,50.0,37.80224614285714,-3.7410810000000003,4,True,True,0.03349002308082448,13.35,5.46,66.0,01 - Andalucía,Jaén,327883,76108,88118,1.1578020707415777,1,8.883963803591351,21.57534066586471,0
N-323A,Carretera convencional,7,47037.04921006922,6719.578458581317,6009.927194787341,11169.973567278212,0,0.0,2,8,100.0,100.0,37.285625499999995,-3.675534,2,True,True,0.05372947454035825,0.0,0.0,132.0,01 - Andalucía,Granada,327883,76108,88118,1.1578020707415777,1,4.251967403541674,17.007869614166697,0
N-325,Carretera convencional,1,13510.691974944895,13510.691974944895,4427.485929484089,4427.485929484089,0,0.0,1,2,22.0,22.0,38.3385,-0.776662,1,False,False,1.312409911604957,27.44,0.0,132.0,01 - Andalucía,Almería,327883,76108,88118,1.1578020707415777,1,7.4015453971896115,14.803090794379223,0
N-325,Multicarril,1,2827.3913654893927,2827.3913654893927,1316.7015816595922,1316.7015816595922,0,0.0,2,6,36.0,50.0,38.3503585,-0.770709,1,False,True,1.3251139865559318,27.44,0.0,132.0,01 - Andalucía,Almería,327883,76108,88118,1.1578020707415777,2,70.73658158582585,212.20974475747755,0
N-330,Carretera convencional,16,369902.32328203565,23118.895205127228,5623.632275823274,13247.267325851024,0,0.0,27,69,69.19518518518518,350.0,40.65242203703704,-0.7680797196296296,10,True,True,0.09514118659283256,2.78,0.0,132.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,7.2992242277466275,18.653573026463604,0
N-330,Multicarril,2,15992.452600262994,7996.226300131497,1304.364629039929,1632.1025173772505,0,0.0,1,6,22.0,22.0,41.59099,-0.944,1,False,False,0.00897993469860109,36.65,0.0,45.0,02 - Aragón,Zaragoza,327883,76108,88118,1.1578020707415777,2,6.25294959438276,37.51769756629656,0
N-330A,Carretera convencional,13,46941.00983360278,3610.846910277137,7318.352015527678,19985.0848201487,0,0.0,7,14,42.91428571428571,150.0,41.83241442857143,-0.704769,4,True,True,0.07111722454097752,16.82,0.0,45.0,02 - Aragón,Zaragoza,327883,76108,88118,1.1578020707415777,1,14.912333639207398,29.824667278414797,0
N-330B,Carretera convencional,1,2342.5761018943017,2342.5761018943017,4216.451464559196,4216.451464559196,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-331,Carretera convencional,7,76170.11315993642,10881.444737133774,3828.2571963301625,8637.374529582934,0,0.0,7,22,78.85714285714286,250.0,37.359902857142856,-4.580780714285715,3,True,True,0.07372497708462084,27.299999999999997,1.24,66.0,01 - Andalucía,Córdoba,327883,76108,88118,1.1578020707415777,1,9.18995615157078,28.882719333508163,0
N-331,Multicarril,1,1860.745659594475,1860.745659594475,1219.1738382358549,1219.1738382358549,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-331R,Carretera convencional,2,785.6437784636008,392.8218892318004,2344.100533974344,2384.1381357641467,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-332,Carretera convencional,12,152037.02549292502,12669.75212441042,2064.282886347706,6761.432993222605,0,0.0,62,180,52.56951612903226,350.0,38.623482919354835,-0.2955601498870968,10,True,True,1.5480137361812287,5.49,0.0,20.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,40.77954024619164,118.39221361797573,0
N-332,Multicarril,6,31698.602241285498,5283.100373547583,1111.5712588738172,2122.1221806057683,0,0.0,31,85,52.53548387096774,150.0,38.30140380645162,-0.39262263870967745,8,True,True,1.579485149769965,27.44,0.0,132.0,01 - Andalucía,Almería,327883,76108,88118,1.1578020707415777,2,97.79611026389166,268.1506249171223,0
N-332A,Carretera convencional,2,3419.8683024817587,1709.9341512408794,802.820500943764,855.9144538238693,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
