Carretera,Tipo_de_via,length_m,nearest_station_m,has_gap,segment_id,road_n_stations,road_total_refill_points,road_mean_power_kw,road_max_power_kw,road_n_operators,road_has_chademo,road_has_ccs,road_total_length_m,road_n_segments,road_n_gaps,road_gap_ratio,road_mean_nearest_m,road_max_nearest_m,road_centroid_lat,road_centroid_lon,road_min_lat,road_max_lat,road_min_lon,road_max_lon,road_span_lat,road_span_lon,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,comunidad_autonoma,provincia,municipio,grid_capacity_3nearest_mw,grid_maxvoltage_3nearest_kv,ev_fleet_2027,ev_reg_2026,ev_reg_2027,ev_growth_rate,road_type_rank,road_stations_per_100km,road_refill_per_100km,is_underserved,is_desert,stations_deficit_afir,priority_score,priority_score_norm
N-113,Carretera convencional,18768.011065562278,503.4192843303056,0,595,3,6,133.33333333333334,150.0,2,1,1,45099.82458548659,5.0,0.0,0.0,3269.778142742035,12786.894503210962,42.141258666666666,-1.7300553333333333,42.071514,42.179222,-1.794573,-1.69661,0.10770800000000236,0.09796300000000002,0.19139773894968573,0.0,0.0,66.0,02 - Aragón,Zaragoza,Novallas,17.43,66.0,327883,76108,88118,1.1578020707415777,1,6.65191057298573,13.30382114597146,0,0,0,6.223407835577032,0.15125804508929774
N-120,Carretera convencional,1983.260423624184,5401.676927406608,0,596,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,8.594649837017702,0.2088903647198967
N-120,Carretera convencional,27961.088669134013,9729.80955682576,0,597,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,9.18305237385931,0.2231913104074764
N-120,Carretera convencional,60067.11618537764,9073.030814734238,0,598,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,9.113171856155352,0.2214928855609954
N-120,Multicarril,807.5452164452258,725.4294976627599,0,599,23,65,69.90869565217392,250.0,10,1,1,17117.03966995548,9.0,0.0,0.0,1245.719876505044,5451.655677113035,42.557137043478264,-5.903087217391304,42.35534,42.591316,-7.905144,-5.5591,0.23597600000000085,2.346044,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0,0,0,13.17628286895703,0.3202455697839144
N-120,Carretera convencional,55484.11060735106,1568.419726725727,0,600,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,7.358461229211501,0.17884517450923623
N-120,Carretera convencional,90168.28963969515,18355.58148939947,0,601,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,9.817743453450513,0.23861728512598526
N-120,Multicarril,812.413071925521,140.19358950858867,0,602,23,65,69.90869565217392,250.0,10,1,1,17117.03966995548,9.0,0.0,0.0,1245.719876505044,5451.655677113035,42.557137043478264,-5.903087217391304,42.35534,42.591316,-7.905144,-5.5591,0.23597600000000085,2.346044,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0,0,0,9.90026384789542,0.24062291835355232
N-120,Multicarril,2460.8728486181594,614.4515399895342,0,603,23,65,69.90869565217392,250.0,10,1,1,17117.03966995548,9.0,0.0,0.0,1245.719876505044,5451.655677113035,42.557137043478264,-5.903087217391304,42.35534,42.591316,-7.905144,-5.5591,0.23597600000000085,2.346044,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0,0,0,12.844712419540613,0.3121868502988435
N-120,Multicarril,3802.8845137382095,72.52596430696906,0,604,23,65,69.90869565217392,250.0,10,1,1,17117.03966995548,9.0,0.0,0.0,1245.719876505044,5451.655677113035,42.557137043478264,-5.903087217391304,42.35534,42.591316,-7.905144,-5.5591,0.23597600000000085,2.346044,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0,0,0,8.595277199431507,0.20890561257360993
N-120,Multicarril,1189.294272326392,1190.5528104191003,0,605,23,65,69.90869565217392,250.0,10,1,1,17117.03966995548,9.0,0.0,0.0,1245.719876505044,5451.655677113035,42.557137043478264,-5.903087217391304,42.35534,42.591316,-7.905144,-5.5591,0.23597600000000085,2.346044,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0,0,0,14.166025236382312,0.3443009586631362
N-120,Multicarril,503.3509088932544,1985.2338912277976,0,606,23,65,69.90869565217392,250.0,10,1,1,17117.03966995548,9.0,0.0,0.0,1245.719876505044,5451.655677113035,42.557137043478264,-5.903087217391304,42.35534,42.591316,-7.905144,-5.5591,0.23597600000000085,2.346044,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0,0,0,15.187991215349403,0.36913953267441174
N-120,Carretera convencional,34172.52654789548,4177.505317341734,0,607,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,8.337708881988661,0.20264549252320474
N-120,Carretera convencional,74346.66250513034,4565.864895156996,0,608,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,8.426582229904632,0.20480553236334875
N-120,Multicarril,2205.597758029857,5451.655677113035,0,609,23,65,69.90869565217392,250.0,10,1,1,17117.03966995548,9.0,0.0,0.0,1245.719876505044,5451.655677113035,42.557137043478264,-5.903087217391304,42.35534,42.591316,-7.905144,-5.5591,0.23597600000000085,2.346044,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0,0,0,17.20771609835814,0.41822833506265933
N-120,Carretera convencional,62624.85159960364,4441.458763056528,0,610,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,8.398963277612406,0.20413426208161423
N-120,Carretera convencional,1102.969141514835,371.93375801588815,0,611,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,5.921400811421707,0.14391785571333743
N-120,Multicarril,557.0243165335753,537.2515439387112,0,612,23,65,69.90869565217392,250.0,10,1,1,17117.03966995548,9.0,0.0,0.0,1245.719876505044,5451.655677113035,42.557137043478264,-5.903087217391304,42.35534,42.591316,-7.905144,-5.5591,0.23597600000000085,2.346044,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0,0,0,12.576652009363992,0.30567172310802015
N-120,Carretera convencional,359.3700902228673,518.374294916368,0,613,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,6.252624808047044,0.15196815476811043
N-120,Multicarril,4778.056763445286,494.18437437890015,0,614,23,65,69.90869565217392,250.0,10,1,1,17117.03966995548,9.0,0.0,0.0,1245.719876505044,5451.655677113035,42.557137043478264,-5.903087217391304,42.35534,42.591316,-7.905144,-5.5591,0.23597600000000085,2.346044,0.6203455468223456,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,2,134.36902901131046,379.73856024935566,0,0,0,12.409860333420774,0.30161790187263277
N-120,Carretera convencional,28423.864272803097,6714.753582529993,0,615,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,8.812211326417982,0.21417813091533697
N-120,Carretera convencional,1513.0775851959645,8406.579930673888,0,616,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,9.036888950637195,0.21963885261517957
N-120,Carretera convencional,35641.78109826034,6564.926708281916,0,617,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,8.789648935690668,0.21362975883301175
N-120,Carretera convencional,8277.31738475451,5503.89755438233,0,618,21,50,57.10952380952381,150.0,6,1,1,482126.28575056314,14.0,0.0,0.0,6099.558094246246,18355.58148939947,42.4055000952381,-5.885668333333333,42.21529,42.544025,-8.268682,-3.191837,0.32873499999999467,5.0768450000000005,0.6808957796063246,0.0,0.0,132.0,07 - C.León,León,Toreno,45.0,132.0,327883,76108,88118,1.1578020707415777,1,4.3557052624309165,10.370726815311707,0,0,0,8.61339343942546,0.2093459223071596
N-120A,Carretera convencional,780.2820198546239,17418.563108290717,0,619,3,6,14.353333333333333,22.0,2,0,0,41050.00069935754,6.0,0.0,0.0,8574.849787105368,17418.563108290717,42.45636433333333,-7.687841333333334,42.34324,42.51294,-7.853364,-7.60507,0.16969999999999885,0.24829399999999957,0.6944912321299527,9.35,0.0,50.0,12 - Galicia,Ourense,Viana do Bolo,10.6,50.0,327883,76108,88118,1.1578020707415777,1,7.308160655030031,14.616321310060062,0,0,0,9.765349170200524,0.23734385791895835
N-120A,Carretera convencional,937.1910619939938,12490.22016363565,0,620,3,6,14.353333333333333,22.0,2,0,0,41050.00069935754,6.0,0.0,0.0,8574.849787105368,17418.563108290717,42.45636433333333,-7.687841333333334,42.34324,42.51294,-7.853364,-7.60507,0.16969999999999885,0.24829399999999957,0.6944912321299527,9.35,0.0,50.0,12 - Galicia,Ourense,Viana do Bolo,10.6,50.0,327883,76108,88118,1.1578020707415777,1,7.308160655030031,14.616321310060062,0,0,0,9.432781289591992,0.22926089617044978
N-120A,Carretera convencional,18110.3010260645,7236.205947892105,0,621,3,6,14.353333333333333,22.0,2,0,0,41050.00069935754,6.0,0.0,0.0,8574.849787105368,17418.563108290717,42.45636433333333,-7.687841333333334,42.34324,42.51294,-7.853364,-7.60507,0.16969999999999885,0.24829399999999957,0.6944912321299527,9.35,0.0,50.0,12 - Galicia,Ourense,Viana do Bolo,10.6,50.0,327883,76108,88118,1.1578020707415777,1,7.308160655030031,14.616321310060062,0,0,0,8.886990492094505,0.21599561591912841
N-120A,Carretera convencional,1607.5262019107686,5483.473635997133,0,622,3,6,14.353333333333333,22.0,2,0,0,41050.00069935754,6.0,0.0,0.0,8574.849787105368,17418.563108290717,42.45636433333333,-7.687841333333334,42.34324,42.51294,-7.853364,-7.60507,0.16969999999999885,0.24829399999999957,0.6944912321299527,9.35,0.0,50.0,12 - Galicia,Ourense,Viana do Bolo,10.6,50.0,327883,76108,88118,1.1578020707415777,1,7.308160655030031,14.616321310060062,0,0,0,8.609676403837762,0.2092555808814686
N-120A,Carretera convencional,5475.752051113349,1527.645547267635,0,623,3,6,14.353333333333333,22.0,2,0,0,41050.00069935754,6.0,0.0,0.0,8574.849787105368,17418.563108290717,42.45636433333333,-7.687841333333334,42.34324,42.51294,-7.853364,-7.60507,0.16969999999999885,0.24829399999999957,0.6944912321299527,9.35,0.0,50.0,12 - Galicia,Ourense,Viana do Bolo,10.6,50.0,327883,76108,88118,1.1578020707415777,1,7.308160655030031,14.616321310060062,0,0,0,7.332137359085814,0.1782053808078442
N-120A,Carretera convencional,14138.948338420309,7292.9903195489715,0,624,3,6,14.353333333333333,22.0,2,0,0,41050.00069935754,6.0,0.0,0.0,8574.849787105368,17418.563108290717,42.45636433333333,-7.687841333333334,42.34324,42.51294,-7.853364,-7.60507,0.16969999999999885,0.24829399999999957,0.6944912321299527,9.35,0.0,50.0,12 - Galicia,Ourense,Viana do Bolo,10.6,50.0,327883,76108,88118,1.1578020707415777,1,7.308160655030031,14.616321310060062,0,0,0,8.89480604418773,0.21618557054883417
N-121,Carretera convencional,6651.089743639621,4040.672724904064,0,625,0,0,0.0,0.0,0,0,0,6651.089743639621,1.0,0.0,0.0,4040.672724904064,4040.672724904064,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,8.304413926081786,0.2018362686904007
N-121,,23728.77073172972,3397.2781068927784,0,626,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,0,0.0,0.0,0,0,0,0.0,0.0
N-121,,34965.09248022875,14985.501049678302,0,627,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,0,0.0,0.0,0,0,0,0.0,0.0
N-122,Carretera convencional,47902.70396948289,4176.223245046812,0,628,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,8.337402009333474,0.2026380340761382
N-122,Carretera convencional,2764.2915255758594,11995.898796495389,0,629,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,9.39240346174503,0.22827952527745296
N-122,Carretera convencional,552.1189496215311,8807.415820103999,0,630,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,9.083462886655127,0.22077081804317458
N-122,Carretera convencional,29.82120066907441,7279.9473123203425,0,631,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,8.893016258043895,0.21614207033795343
N-122,Carretera convencional,40655.18811355341,11999.124873215042,0,632,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,9.392672334817247,0.22828606015614888
N-122,Carretera convencional,64833.96870725186,20897.97335086755,0,633,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,9.947455314778319,0.2417698926824397
N-122,Carretera convencional,12706.610209173085,8966.12273715158,0,634,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,9.101320138507706,0.22120483314828265
N-122,Carretera convencional,26989.7820236832,13395.331946977763,0,635,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,9.50273621316649,0.2309611294291092
N-122,Multicarril,215.74999637782503,239.78166311671043,0,636,0,0,0.0,0.0,0,0,0,625.1903016194324,2.0,0.0,0.0,396.77860543175973,553.775547746809,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,0,0,0,10.967781121375141,0.2665686028003484
N-122,Carretera convencional,71313.07642524698,2173.4216435889207,0,637,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,7.684517997168588,0.18676988563412608
N-122,Carretera convencional,21815.55435220099,11024.584801752422,0,638,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,9.307973742151153,0.2262274864796416
N-122,Carretera convencional,5561.188227564623,3713.757502853806,0,639,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,8.22006867988105,0.1997862829928595
N-122,Carretera convencional,28233.038970290974,12067.809885262786,0,640,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,9.398379708174895,0.22842477613933376
N-122,Carretera convencional,1217.8144012992784,378.93313033423857,0,641,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,5.939995264430766,0.1443697882695772
N-122,Multicarril,409.44030524160735,553.775547746809,0,642,0,0,0.0,0.0,0,0,0,625.1903016194324,2.0,0.0,0.0,396.77860543175973,553.775547746809,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,0,0,0,12.63712722694602,0.3071415549797988
N-122,Carretera convencional,5593.22710757774,1256.1761576395704,0,643,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,7.136623340091633,0.17345347171206668
N-122,Carretera convencional,73550.72566170088,15185.449063210415,0,644,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,9.62815880020456,0.23400948747130104
N-122,Carretera convencional,5.099358377521519,5736.636042718461,0,645,30,63,47.5,100.0,9,1,1,403724.2092032699,16.0,0.0,0.0,8690.925394346194,20897.97335086755,41.66026316666667,-4.04776028,41.51141,41.894474,-6.496523,-1.519394,0.3830640000000045,4.977129,1.5220942097160874,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",26.3,132.0,327883,76108,88118,1.1578020707415777,1,7.430815223888492,15.604711970165832,0,0,0,8.654802565236883,0.21035235858525256
N-122A,Carretera convencional,329.38174760404576,901.776672803218,0,646,0,0,0.0,0.0,0,0,0,8396.276367343673,3.0,0.0,0.0,7685.101278643531,17600.45241421986,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,6.80547520588915,0.16540501647053554
N-122A,Carretera convencional,4234.451172261872,17600.45241421986,0,647,0,0,0.0,0.0,0,0,0,8396.276367343673,3.0,0.0,0.0,7685.101278643531,17600.45241421986,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,9.775736701156584,0.23759632371699527
N-122A,Carretera convencional,3832.443447477755,4553.074748907515,0,648,0,0,0.0,0.0,0,0,0,8396.276367343673,3.0,0.0,0.0,7685.101278643531,17600.45241421986,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,8.423777660390497,0.20473736814958793
N-123,Carretera convencional,37518.06021191824,15589.864177781716,0,649,0,0,0.0,0.0,0,0,0,37518.06021191824,1.0,0.0,0.0,15589.864177781716,15589.864177781716,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,9.654440392060241,0.2346482536121282
N-123A,Carretera convencional,15733.702836490012,13310.473381972892,0,650,0,0,0.0,0.0,0,0,0,15733.702836490012,1.0,0.0,0.0,13310.473381972892,13310.473381972892,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,9.496381602631017,0.230806682542083
N-123B,Carretera convencional,5230.174018811636,6815.496187671323,0,651,0,0,0.0,0.0,0,0,0,5230.174018811636,1.0,0.0,0.0,6815.496187671323,6815.496187671323,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,8.827100863346534,0.21454001660684233
N-124,Carretera convencional,7046.782477243889,986.3240968680124,0,652,4,10,33.25,50.0,2,1,1,7046.782477243889,1.0,0.0,0.0,986.3240968680124,986.3240968680124,42.5700895,-2.8397785,42.56407,42.585976,-2.845534,-2.83703,0.021906000000001313,0.008503999999999845,0.8484992746876885,1.61,0.0,30.0,07 - C.León,Soria,Oncala,10.870000000000001,45.0,327883,76108,88118,1.1578020707415777,1,56.763494728511404,141.9087368212785,0,0,0,6.894998351154377,0.16758084943871315
N-124,,13623.213689398564,6143.28930259616,0,653,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,0,0.0,0.0,0,0,0,0.0,0.0
