length_m,road_total_refill_points,road_mean_power_kw,road_n_operators,road_n_segments,road_n_gaps,road_mean_nearest_m,road_max_nearest_m,road_centroid_lat,road_centroid_lon,road_min_lat,road_min_lon,road_span_lat,road_span_lon,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,grid_capacity_3nearest_mw,grid_maxvoltage_3nearest_kv,road_type_rank,road_refill_per_100km,afir_power_gap_kw,afir_power_compliant,power_range_kw,has_hpc,connector_diversity,refill_per_station,coverage_ratio,gap_severity,grid_headroom_mw,grid_strong_hv,grid_capacity_per_station,log_length_m,log_road_max_nearest_m,log_road_mean_nearest_m,log_road_refill_per_100km,demand_vs_supply,grid_x_power,tipo_de_via_Autopista peaje,tipo_de_via_Carretera convencional,tipo_de_via_Multicarril,comunidad_autonoma_02 - Aragón,comunidad_autonoma_04 - Illes Balears,comunidad_autonoma_05 - Canarias,comunidad_autonoma_07 - C.León,comunidad_autonoma_08 - C.La Mancha,comunidad_autonoma_09 - Catalunya,comunidad_autonoma_11 - Extremadura,comunidad_autonoma_12 - Galicia,comunidad_autonoma_15 - Navarra,comunidad_autonoma_unknown,is_underserved
23148.00342486353,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,10.049707009985756,9.12038667073465,8.078026581614436,3.937285683158605,0.46969392621951206,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506.138672097712,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,8.162555790874746,9.12038667073465,8.078026581614436,3.937285683158605,0.38149399515749743,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160.600382124949,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,9.22637122665351,9.12038667073465,8.078026581614436,3.937285683158605,0.43121361865571095,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76017.80624579535,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,11.238736039260187,9.12038667073465,8.078026581614436,3.937285683158605,0.5252656670268766,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474.814064563291,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,7.296965024707118,9.12038667073465,8.078026581614436,3.937285683158605,0.3410388132246656,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.225675881050441,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,1.6535841447101738,9.12038667073465,8.078026581614436,3.937285683158605,0.07728368881714852,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21470.321769720296,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,9.974473452541925,9.12038667073465,8.078026581614436,3.937285683158605,0.4661777296832208,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31492.564209624143,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,10.357538493133847,9.12038667073465,8.078026581614436,3.937285683158605,0.4840810698238117,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5322.812053093038,17,54.4,3,2.0,0.0,1119.284394534849,1660.228671374279,36.4849546,-4.9900896,36.4314,-5.160388,0.0882600000000053,0.279566,0.0240233774233086,70.43,38.42,66.0,147.31,66.0,3,214.91406186393544,60.0,0,35.6,0,2,3.4,1.0,1.4832947546492283,76.88,0,29.462,8.579944877068632,7.415312771043172,7.021337855747806,5.374880466775144,0.13362314975484596,6919.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450.8306109820343,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,6.113307355129702,9.12038667073465,8.078026581614436,3.937285683158605,0.2857181140668459,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
