n_segments,mean_segment_length_m,mean_nearest_station_m,max_nearest_station_m,total_refill_points,mean_max_power_kw,max_max_power_kw,mean_lat,mean_lon,n_operators,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,refill_points_per_100km,afir_stations_required,afir_power_compliant,afir_power_gap_kw,is_tent_core,power_range_kw,has_hpc,connector_diversity,coverage_ratio,refill_per_station,gap_severity,station_density_per_segment,grid_strong_hv,grid_utilization,traffic_weight,ev_demand_2027_road,ev_fleet_2027_regional,ev_per_100km_regional,log_total_length_m,log_mean_nearest_station_m,log_n_stations,log_max_max_power_kw,log_refill_points_per_100km,log_grid_capacity_pending_mw,log_nearest_grid_dist_deg,log_ev_per_100km_regional,demand_vs_supply,grid_x_power,tent_x_gap,tipo_de_via_Autopista peaje,tipo_de_via_Carretera convencional,tipo_de_via_Multicarril,comunidad_autonoma_02 - Aragón,comunidad_autonoma_04 - Illes Balears,comunidad_autonoma_05 - Canarias,comunidad_autonoma_07 - C.León,comunidad_autonoma_08 - C.La Mancha,comunidad_autonoma_09 - Catalunya,comunidad_autonoma_11 - Extremadura,comunidad_autonoma_12 - Galicia,comunidad_autonoma_15 - Navarra,comunidad_autonoma_unknown,coverage_band_moderate,coverage_band_good,coverage_band_full,carretera_group,y_clf,y_reg
1,568.5567267111163,846.7170445354815,846.7170445354815,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,2.712242330978338,8197.075,381.4525327661002,6.344858385847885,6.742546906213544,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.344858385847885,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-155,1,1
1,1052.328820340507,270.8121855737797,270.8121855737797,8,240.66666666666663,350.0,41.89931533333333,2.770036,2,0.0486007909246082,56.21,0.95,132.0,760.218654603739,1,1,0.0,0,109.33333333333337,1,1,1.0,2.6666666666666665,1.0,3.0,1,0.9833799860041987,1.0,5.020028149427253,52789.163,2890.0057817665343,6.959710733416809,5.605111333581027,1.3862943611198906,5.860786223465865,6.634920641957938,0.6678293725756554,0.047456695423232144,7.96935974193359,1.7399276833542023,332.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,N-156,0,0
1,529.9515209803626,681.5509429102573,681.5509429102573,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,3.7921201554078583,8197.075,381.4525327661002,6.2746707194852895,6.525837165900318,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.2746707194852895,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,N-156,1,1
14,1801.8539005229377,4124.716481309187,12555.18678856808,68,66.5475,150.0,41.339079,-3.643825916666666,7,1.1435455929882588,19.11,0.0,132.0,269.56363419549206,1,1,83.4525,0,83.4525,0,2,1.0,5.666666666666667,3.0438908578228046,0.8571428571428571,1,1.0,1.0,120.33786377146858,16722.033,265.4505224085115,10.135668329130503,8.324994976124588,2.5649493574615367,5.017279836814924,5.600507317184143,0.0,0.7624612771764342,5.585188569365795,0.7796667945485003,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-1A,0,0
1,1880.8765076757009,885.901196786128,885.901196786128,2,150.0,150.0,42.68595,-2.931403,1,0.9955225213184608,1.61,0.0,30.0,106.3334031680531,1,1,0.0,0,0.0,0,1,1.0,2.0,1.0,1.0,0,1.0,1.5,13.458796573308568,16722.033,265.4505224085115,7.540024700391812,6.787733585785181,0.6931471805599453,5.017279836814924,4.675939907510122,0.0,0.6909059314958138,5.585188569365795,3.770012350195906,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,N-1R,0,0
3,1573.904024334369,583.3531740873086,1133.576278930685,25,36.872,55.0,41.4928498,1.9107298,3,0.0052373132783453,4.75,0.0,110.0,529.4689640848744,1,0,113.128,1,18.128,0,2,1.0,5.0,1.9432075272483669,1.6666666666666667,0,1.0,4.0,90.09779856564747,52789.163,2890.0057817665343,8.460138505302922,6.370505550190047,1.791759469228055,4.02535169073515,6.2737614532038775,0.0,0.0052236462513900635,7.96935974193359,1.4100230842171537,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,N-2,0,0
16,15286.59879099376,5188.929942933696,17342.73100062816,52,73.73684210526316,180.0,41.74025889473685,0.3787573947368421,9,0.0568541350590541,0.0,0.0,66.0,21.260452010520268,5,1,76.26315789473684,0,106.26315789473684,0,2,1.0,2.736842105263158,3.3422557620469617,1.1875,0,0.0,1.0,1166.7707622407743,9180.724,166.9679121196385,12.407324638325878,8.55447547759748,2.995732273553991,5.198497031265826,3.102811651594527,0.0,0.05529669836730609,5.123772961872706,0.6203662319162939,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-2,0,0
3,833.1306827025368,721.491696884722,1809.5438216467985,30,230.0,350.0,42.4030915,2.87923258,6,0.1659536398676296,86.52,0.0,132.0,1200.2918878898652,1,1,0.0,0,120.0,1,2,1.0,3.0,2.508059107901172,3.3333333333333335,1,1.0,1.5,17.884645267856875,52789.163,2890.0057817665343,7.824202817804484,6.582705927719474,2.3978952727983707,5.860786223465865,7.091152829928258,0.0,0.1535393271615479,7.96935974193359,0.7112911652549531,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,N-2,0,0
1,66730.98548389123,23239.3221453492,23239.3221453492,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,2,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,318.33341356151453,8197.075,381.4525327661002,11.108439659447088,10.053644072545731,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,11.108439659447088,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-204,1,2
3,104516.04768780305,30050.25571828936,45610.00786782932,10,41.75,60.0,40.89068725,-0.769281125,3,0.0994021148533306,5.24,0.0,45.0,3.189302893743399,6,0,108.25,0,18.25,0,2,1.0,2.5,1.5177910063530637,1.3333333333333333,0,1.0,1.0,1495.749687697087,9180.724,166.9679121196385,12.65571138295327,10.310659726720537,1.6094379124341003,4.110873864173311,1.4325343462841311,0.0,0.09476650008576956,5.123772961872706,2.531142276590654,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-211,1,2
4,3218.134141937262,10055.379662254418,14962.105875471356,4,22.0,22.0,41.05183,-0.131001,1,0.0048514882880228,7.67,0.0,45.0,31.07390667680549,1,0,128.0,0,0.0,0,0,1.0,4.0,1.4879702585110395,0.25,0,1.0,1.0,61.40713308956257,9180.724,166.9679121196385,9.462929054430772,9.215962504355959,0.6931471805599453,3.1354942159291497,3.468042823461055,0.0,0.004839757743817553,5.123772961872706,4.731464527215386,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-211A,0,0
1,2034.45316557658,418.2296988531683,418.2296988531683,5,71.0,120.0,39.4939955,-0.46580025,2,0.6626697614881528,5.49,0.0,20.0,245.76628671532785,1,0,79.0,0,49.0,0,1,1.0,2.5,1.0,2.0,0,1.0,1.0,9.705152954550025,9180.724,166.9679121196385,7.618473758872913,6.038418976998217,1.0986122886681098,4.795790545596741,5.508441681060702,0.0,0.5084246005081041,5.123772961872706,2.5394912529576374,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-220,0,0
1,1114.6469896068252,448.22257745496177,448.22257745496177,6,31.39,50.0,40.33544233333333,-1.103543333333333,3,0.005391032754425,6.96,0.0,45.0,538.2870142695499,1,0,118.61,0,18.61,0,2,1.0,2.0,1.0,3.0,0,1.0,1.0,5.317310669767675,9180.724,166.9679121196385,7.017189775345697,6.1075184830770946,1.3862943611198906,3.9318256327243257,6.290247923190959,0.0,0.005376553154033223,5.123772961872706,1.7542974438364243,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-223,0,0
2,716.8232662666853,158.10326100874732,208.735244878718,20,22.0,22.0,40.33201,-1.090338,1,0.0097608907715132,5.44,0.0,45.0,1395.044004651437,1,0,128.0,0,0.0,0,0,1.0,10.0,1.3202462969259652,1.0,0,1.0,1.5,10.25859856330488,9180.724,166.9679121196385,7.268673779060189,5.069553431731723,1.0986122886681098,3.1354942159291497,7.241397804782128,0.0,0.00971356101501907,5.123772961872706,2.42289125968673,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,N-223,0,0
4,5933.4815342457605,3992.2860295007513,7672.572778832085,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.9218494672315765,0.0,0,1.0,1.0,113.22029293612785,8197.075,381.4525327661002,10.074702918993344,8.292369737230189,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,10.074702918993344,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-225,1,1
1,6223.2544526276415,8679.041025669825,8679.041025669825,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,29.687405618265288,8197.075,381.4525327661002,8.736208947514148,9.068781534102884,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.736208947514148,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-225A,1,1
3,59524.72011626113,6545.912483674062,10984.276221520326,49,50.294285714285714,180.0,42.05186314285714,0.6477989285714285,4,0.0836275839580693,0.0,0.0,132.0,27.439580230586163,3,1,99.7057142857143,0,129.7057142857143,0,2,1.0,3.5,1.6780359115579129,4.666666666666667,1,0.0,1.0,851.8699615403111,9180.724,166.9679121196385,12.092764857957999,8.786748840958142,2.70805020110221,5.198497031265826,3.347781845001435,0.0,0.08031428675389408,5.123772961872706,0.8061843238638666,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-230,0,0
7,60280.84652970607,10104.276205532544,27296.638674690148,33,56.88666666666666,120.0,42.02341233333333,-1.7262802000000002,6,0.077050090953086,0.0,0.0,66.0,7.820536680689347,8,0,93.11333333333334,0,63.11333333333334,0,2,1.0,2.2,2.7014937160708272,2.142857142857143,0,0.0,1.0,2012.9457487133895,9180.724,166.9679121196385,12.952682214846998,9.220812963015137,2.772588722239781,4.795790545596741,2.177082716318246,0.0,0.07422590679845241,5.123772961872706,0.8095426384279374,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-232,0,0
2,4908.261094002613,579.5662597748856,614.8166149469049,25,68.61699999999999,180.0,41.6747688,-0.95094266,7,0.0268227729454288,14.09,0.0,45.0,254.67267858414675,1,1,81.38300000000001,0,111.38300000000001,0,2,1.0,2.5,1.0608219587967582,5.0,0,1.0,1.5,70.24308860606604,9180.724,166.9679121196385,9.19192404649598,6.364003937216571,2.3978952727983707,5.198497031265826,5.543898027093398,0.0,0.026469348328927923,5.123772961872706,0.8356294587723618,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,N-232,0,0
20,1883.35532659752,19457.821354413936,33100.34972070019,7,43.0,50.0,41.1665005,-0.267938975,3,0.096808764940785,5.51,0.0,132.0,18.58385377720049,1,0,107.0,0,7.0,0,2,1.0,1.75,1.7011333960670525,0.2,1,1.0,1.0,179.68712007401018,9180.724,166.9679121196385,10.53656903480771,9.876055786301077,1.6094379124341003,3.9318256327243257,2.974705439860073,0.0,0.09240484060966125,5.123772961872706,2.107313806961542,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-232A,0,0
1,1373.9999834028206,359.65234060097674,359.65234060097674,4,11.04,11.04,41.040245,-0.126677,1,0.0158682592421677,7.67,0.0,45.0,291.120818654865,1,0,138.96,0,0.0,0,0,1.0,4.0,1.0,1.0,0,1.0,1.0,6.55452788203869,9180.724,166.9679121196385,7.226208998029995,5.887914448880034,0.6931471805599453,2.488234439880675,5.677167479208837,0.0,0.01574367464868596,5.123772961872706,3.6131044990149976,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-232B,0,0
12,35050.64086694422,6210.244533715653,29417.079817760216,66,66.61399999999999,320.0,40.81503716,-1.4893046799999998,10,0.1500185646937605,4.69,0.0,45.0,15.691581848327845,8,1,83.38600000000001,0,253.38600000000002,1,2,1.0,2.64,4.736863364728035,2.0833333333333335,0,1.0,1.0,2006.4664246362527,9180.724,166.9679121196385,12.949458203956755,8.734116562854265,3.258096538021482,5.771441123130016,2.8149045113927493,0.0,0.1397780854568241,5.123772961872706,0.4980560847675675,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-234,0,0
3,2476.768396693338,4393.340647290702,12250.814154127273,3,75.0,100.0,42.04627,-3.360915,2,0.9115563838570804,7.19,0.0,45.0,40.37519217925548,1,0,75.0,0,25.0,0,2,1.0,1.5,2.7884963033044436,0.6666666666666666,0,1.0,1.0,35.44551901654432,16722.033,265.4505224085115,8.913456787167446,8.388072775495067,1.0986122886681098,4.61512051684126,3.7226814785022824,0.0,0.6479177708979947,5.585188569365795,2.9711522623891486,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-234A,0,0
1,572.0863028431144,221.3542279772991,221.3542279772991,4,22.0,22.0,40.758312,0.599443,1,0.0607437598602651,15.0,0.0,110.0,699.1952053599397,1,0,128.0,0,0.0,0,0,1.0,4.0,1.0,1.0,0,1.0,1.0,2.729079816748654,52789.163,2890.0057817665343,6.351036321155371,5.404271731740165,0.6931471805599453,3.1354942159291497,6.551359160967757,0.0,0.05897032232104702,7.96935974193359,3.1755181605776857,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,N-235,0,0
1,8886.056716536907,4323.335233619642,4323.335233619642,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,42.39003436206211,8197.075,381.4525327661002,9.09235119568468,8.3720137043431,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,9.09235119568468,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-238,1,1
8,29883.50279127776,5476.699069962025,11823.582551687248,78,77.7788888888889,250.0,41.85345822222222,0.3666155292592592,14,0.0610207677762501,8.59,0.0,110.0,32.626697305530655,4,1,72.2211111111111,0,172.2211111111111,1,2,1.0,2.888888888888889,2.15888848385625,3.375,0,1.0,1.0,1140.4498085848174,9180.724,166.9679121196385,12.384507585580767,8.608440414024562,3.332204510175204,5.5254529391317835,3.515320314135958,0.0,0.05923143321620127,5.123772961872706,0.44230384234217024,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-240,0,0
3,1992.0285011640976,1153.6003955182084,1764.6331657117723,10,50.0,50.0,41.62248666666667,0.6649326666666666,3,0.0094898484505233,20.62,0.0,110.0,167.33361653136018,1,0,100.0,0,0.0,0,2,1.0,3.3333333333333335,1.5296745498419166,1.0,0,1.0,1.5,42.76246673716705,52789.163,2890.0057817665343,8.695688354141422,7.051509585185417,1.3862943611198906,3.9318256327243257,5.125947822970351,0.0,0.00944510270288082,7.96935974193359,2.1739220885353556,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,N-240,0,0
2,1595.9606011606188,5615.507742406178,9632.547779174463,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.7153476089852262,0.0,0,1.0,1.0,15.226737096510846,8197.075,381.4525327661002,8.068691514151965,8.633465351591521,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.068691514151965,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-240A,1,1
5,1174.636950095884,5939.647880315255,13475.856928645397,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,2.26879727556007,0.0,0,1.0,1.0,28.01743352866971,8197.075,381.4525327661002,8.678322563507642,8.689573477169052,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.678322563507642,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-240R,1,1
9,49075.6458055545,8279.436495212407,15056.806569949924,74,67.70592592592592,300.0,42.35483696296296,1.7839304666666669,10,0.1143377933636161,45.18,36.97,110.0,16.75418038266877,8,1,82.29407407407408,0,232.29407407407408,1,2,1.0,2.740740740740741,1.8185786651853104,3.0,0,0.549969567863664,1.0,2106.993619959396,52789.163,2890.0057817665343,12.998345020033167,9.021650962802916,3.332204510175204,5.707110264748875,2.8766210027087853,3.636796374243711,0.10826032118207801,7.96935974193359,0.46422660785832737,11091.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,N-260,0,0
5,12571.727193205774,8179.032586629311,13239.055658060932,2,60.0,60.0,42.195942,2.499201,1,0.0097740614263055,71.08000000000001,0.0,132.0,3.1817426026884736,2,0,90.0,0,0.0,0,1,1.0,2.0,1.6186578935635376,0.2,1,1.0,1.0,299.8607620401013,52789.163,2890.0057817665343,11.048659519148485,9.009451413284372,0.6931471805599453,4.110873864173311,1.4307280502572532,0.0,0.00972660427012902,7.96935974193359,5.524329759574242,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,N-260A,1,1
1,1981.5275607297983,2717.125004872354,2717.125004872354,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,9.452676712313936,8197.075,381.4525327661002,7.592127855419836,7.9076975851444455,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.592127855419836,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-260R,1,1
6,4471.207336106428,8193.451988275288,29558.890860228643,52,61.46153846153846,150.0,42.23784061538462,2.9526228,8,0.0094625199359246,0.0,0.0,132.0,193.8328065594401,1,1,88.53846153846155,0,88.53846153846155,0,2,1.0,4.0,3.607623612431853,2.1666666666666665,1,0.0,1.0,127.97665285979954,52789.163,2890.0057817665343,10.197210492773856,9.011212617468509,2.6390573296152584,5.017279836814924,5.27214178852491,0.0,0.009418030727307458,7.96935974193359,0.7283721780552754,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,N-2A,0,0
4,1108.4909053586591,6097.424898811783,9371.850628243586,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.537017804035585,0.0,0,1.0,1.0,21.151774771250633,8197.075,381.4525327661002,8.39727469210229,8.715785803509062,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.39727469210229,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-2R,1,1
4,33898.99243953391,4898.446090395337,5605.977485716044,35,111.0,350.0,39.565004875,-1.56141626875,6,0.3834333514058208,70.41,0.0,15.0,25.8119766114214,3,1,39.0,0,239.0,1,2,1.0,2.1875,1.1444399677497736,4.0,0,1.0,1.0,646.8468524072841,8197.075,264.53959137413943,11.817442307322333,8.49687743493244,2.833213344056216,5.860786223465865,3.288848676177764,0.0,0.3245683451818929,5.58176394961796,0.6951436651366079,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,N-3,0,0
8,31949.863071984542,8319.419073222352,23252.36741379696,46,76.74,150.0,38.9995557,-2.1404224,7,0.7527356342694529,33.77,0.0,15.0,17.996947239006875,5,1,73.26,0,73.26,0,2,1.0,4.6,2.794950850431272,1.25,0,1.0,1.0,1219.3087095329067,8197.075,264.53959137413943,12.45136862815163,9.026467901924446,2.3978952727983707,5.017279836814924,2.944278294626154,0.0,0.5611777869620679,5.58176394961796,1.1319426025592392,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,N-301,0,0
2,71402.00371490062,13308.210589091985,26003.67712061081,10,34.292500000000004,50.0,39.22780575,-2.8627575,2,0.1406914952878599,38.43,0.0,15.0,7.002604604717233,3,0,115.7075,0,15.707499999999996,0,2,1.0,2.5,1.953957442026399,2.0,0,1.0,1.0,681.2320667190855,8197.075,264.53959137413943,11.869235394307845,9.496211600020354,1.6094379124341003,3.9318256327243257,2.0797670642812585,0.0,0.13163465332817298,5.58176394961796,2.373847078861569,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,N-310,0,0
2,93308.86105401428,8371.70622770612,15242.179524879886,3,85.0,120.0,40.593115,-3.0821498,2,0.7220599342896936,44.67,0.0,15.0,1.6075643653304117,4,0,65.0,0,35.0,0,2,1.0,1.5,1.8206777818404534,1.0,0,1.0,1.0,890.240958962962,8197.075,264.53959137413943,12.136822895202831,9.032732435921426,1.0986122886681098,4.795790545596741,0.9584165922786028,0.0,0.5435212104461372,5.58176394961796,4.045607631734277,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,N-320,1,2
1,600.4725100064877,742.1754259896661,742.1754259896661,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,4.296740018316365,8197.075,381.4525327661002,6.399380831970493,6.610932121815272,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.399380831970493,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,N-320,1,1
3,9075.361158108832,10239.226668165236,18231.63419361936,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.7805674964011986,0.0,0,1.0,1.0,129.8792761330535,8197.075,381.4525327661002,10.211967472855653,9.234079033911522,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,10.211967472855653,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-320A,1,1
2,7157.654010405138,2670.4142680735986,4004.153783516496,70,67.53846153846153,150.0,39.00790976923077,-1.8808181538461537,6,0.8912050993312073,70.41,0.0,15.0,488.9870333089616,1,1,82.46153846153847,1,82.46153846153847,0,2,1.0,5.384615384615385,1.4994504153863135,6.5,0,1.0,4.0,273.15891323374075,8197.075,264.53959137413943,9.569154587497586,7.8903632995759825,2.6390573296152584,5.017279836814924,6.194378928119758,0.0,0.6372142445728805,5.58176394961796,0.6835110419641133,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,N-322,0,0
9,33770.10509289798,14077.04987670742,48470.873594039935,23,46.74,150.0,38.4994819,-2.62118187,4,0.1910736294597951,7.11,0.0,132.0,7.56750844726569,6,1,103.25999999999999,0,103.25999999999999,0,2,1.0,2.3,3.4432550867239753,1.1111111111111112,1,1.0,1.0,1449.8718215143904,59346.823,1566.1656742912744,12.624559092946125,9.55237211704484,2.3978952727983707,5.017279836814924,2.1479769607323727,0.0,0.17485511000703832,7.357023963819814,1.1476871902678296,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N-322,0,0
5,3935.0032585335343,10765.229478980804,15773.91090166818,8,57.333333333333336,100.0,39.286139,-1.4715853333333335,2,0.6715758650745243,70.41,0.0,15.0,40.66070330514225,1,0,92.66666666666666,0,42.666666666666664,0,2,1.0,2.6666666666666665,1.465264714743598,0.6,0,1.0,1.0,93.85767425591588,8197.075,264.53959137413943,9.887155725962645,9.284169614050787,1.3862943611198906,4.61512051684126,3.729558317714864,0.0,0.5137668132692315,5.58176394961796,2.471788931490661,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,N-322A,0,0
8,9849.207170860833,5101.96447223021,14130.780874129148,17,42.02428571428572,50.0,37.80224614285714,-3.741081,4,0.0334900230808244,13.35,5.46,66.0,21.57534066586471,2,0,107.97571428571428,0,7.975714285714282,0,2,1.0,2.4285714285714284,2.769674495195415,0.875,0,0.7097288676236045,1.0,375.87716912486366,59346.823,1566.1656742912744,11.274600473634846,8.537576918905739,2.0794415416798357,3.9318256327243257,3.1168581895929424,1.8656293177945105,0.03294144656703749,7.357023963819814,1.4093250592043558,273.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N-323,0,0
7,6719.578458581317,6009.927194787341,11169.973567278212,8,100.0,100.0,37.2856255,-3.675534,2,0.0537294745403582,0.0,0.0,132.0,17.007869614166697,1,0,50.0,0,0.0,0,2,1.0,4.0,1.8585871684047008,0.2857142857142857,1,0.0,1.0,224.3854834500661,59346.823,1566.1656742912744,10.75871211083819,8.70133429096903,1.0986122886681098,4.61512051684126,2.8908088631387865,0.0,0.05233575165345662,7.357023963819814,3.5862373702793966,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N-323A,0,0
1,13510.691974944895,4427.485929484089,4427.485929484089,2,22.0,22.0,38.3385,-0.776662,1,1.312409911604957,27.44,0.0,132.0,14.803090794379225,1,0,128.0,0,0.0,0,0,1.0,2.0,1.0,1.0,1,1.0,1.0,64.45138888291409,59346.823,1566.1656742912744,9.511310661820518,8.395813027980074,0.6931471805599453,3.1354942159291497,2.760205540799263,0.0,0.8382902325017916,7.357023963819814,4.755655330910259,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N-325,0,0
1,2827.3913654893927,1316.7015816595922,1316.7015816595922,6,36.0,50.0,38.3503585,-0.770709,1,1.3251139865559318,27.44,0.0,132.0,212.20974475747755,1,0,114.0,0,14.0,0,1,1.0,3.0,1.0,2.0,1,1.0,1.5,20.231676596500925,59346.823,1566.1656742912744,7.947463406935649,7.183644271868914,1.0986122886681098,3.9318256327243257,5.362276398364775,0.0,0.8437690643132308,7.357023963819814,2.6491544689785496,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,N-325,0,0
16,23118.895205127228,5623.632275823274,13247.267325851024,69,69.19518518518518,350.0,40.65242203703704,-0.7680797196296296,10,0.0951411865928325,2.78,0.0,132.0,18.653573026463604,7,1,80.80481481481482,0,280.8048148148148,1,2,1.0,2.5555555555555554,2.3556425235701752,1.6875,1,1.0,1.0,1764.581601797722,9180.724,166.9679121196385,12.820996962051709,8.634910851748728,3.332204510175204,5.860786223465865,2.978259155193397,0.0,0.09088329248443648,5.123772961872706,0.45789274864470386,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N-330,0,0
2,7996.226300131497,1304.364629039929,1632.1025173772505,6,22.0,22.0,41.59099,-0.944,1,0.008979934698601,36.65,0.0,45.0,37.51769756629656,1,0,128.0,0,0.0,0,0,1.0,6.0,1.2512624775623908,0.5,0,1.0,1.5,114.4355652148592,9180.724,166.9679121196385,9.679934704988078,7.174237689955305,0.6931471805599453,3.1354942159291497,3.651117812721275,0.0,0.00893985484925764,5.123772961872706,4.839967352494039,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,N-330,0,0
