station_id,road_code,pk_km,year,imd_total,imd_ligeros,imd_pesados,pct_pesados,network,region,source_file
C-515-4,AP-9,73.54,1989,5942.0,5354.0,588.0,9.89,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-515-4,AP-9,73.54,1988,552.0,490.0,62.0,11.23,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2024,27228.0,24664.0,2564.0,9.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2023,25698.0,23334.0,2398.0,9.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2022,24590.0,22252.0,2338.0,9.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2021,22266.0,19953.0,2313.0,10.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2020,16800.0,14738.0,2062.0,12.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2019,24416.0,22075.0,2341.0,9.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2018,23747.0,21444.0,2303.0,9.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2017,23354.0,21045.0,2309.0,9.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2016,22429.0,20253.0,2176.0,9.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2015,21678.0,19441.0,2141.0,9.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2014,20628.0,18503.0,1993.0,9.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2013,20454.0,18339.0,1991.0,9.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2012,21835.0,19645.0,2104.0,9.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2011,24665.0,22168.0,2397.0,9.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2010,26268.0,23552.0,2598.0,9.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2009,25974.0,23229.0,2629.0,10.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2008,25399.0,22539.0,2845.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2007,25676.0,22599.0,2902.0,11.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2006,23900.0,21037.0,2693.0,11.26,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2005,22637.0,19929.0,2558.0,11.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2004,21510.0,18904.0,2474.0,11.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2003,19442.0,17054.0,2256.0,11.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2002,18212.0,16082.0,2130.0,11.69,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2001,17454.0,15448.0,2006.0,11.49,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,2000,16460.0,14584.0,1876.0,11.39,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1999,16096.0,14294.0,1802.0,11.19,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1998,13902.0,12360.0,1542.0,11.09,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1997,12664.0,11284.0,1380.0,10.89,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1996,11866.0,10658.0,1208.0,10.18,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1995,11194.0,10020.0,1174.0,10.48,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1994,10698.0,9628.0,1070.0,10.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1993,10046.0,9154.0,892.0,8.87,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1992,7954.0,7312.0,642.0,8.07,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1991,6410.0,5892.0,518.0,8.08,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-516-4,AP-9,84.11,1990,6100.0,5680.0,420.0,6.88,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2024,20538.0,19374.0,1164.0,5.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2023,19650.0,18530.0,1120.0,5.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2022,18574.0,17466.0,1108.0,6.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2021,16325.0,15273.0,1052.0,6.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2020,12860.0,11909.0,951.0,7.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2019,17202.0,16122.0,1080.0,6.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2018,17192.0,16119.0,1073.0,6.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2017,16846.0,15834.0,1012.0,6.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2016,16435.0,15427.0,1008.0,6.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2015,15871.0,14839.0,1031.0,6.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2014,15044.0,14052.0,992.0,6.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2013,15513.0,14433.0,986.0,6.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2012,16453.0,15364.0,1023.0,6.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2011,19018.0,17753.0,1189.0,6.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2010,20685.0,19222.0,1371.0,6.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2009,21397.0,19743.0,1558.0,7.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2008,21953.0,20119.0,1821.0,8.29,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2007,22258.0,20230.0,1878.0,8.44,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2006,20605.0,18798.0,1661.0,8.06,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2005,19042.0,17393.0,1523.0,7.99,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2004,17814.0,16261.0,1443.0,8.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2003,15936.0,14568.0,1260.0,7.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2002,14604.0,13452.0,1152.0,7.88,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2001,13900.0,12858.0,1042.0,7.49,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,2000,12750.0,11820.0,930.0,7.29,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,1999,11866.0,11036.0,830.0,6.99,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,1998,9622.0,8892.0,730.0,7.58,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-517-4,AP-9F,7.76,1997,9482.0,8866.0,616.0,6.49,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2024,16876.0,15956.0,920.0,5.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2023,15927.0,15053.0,874.0,5.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2022,14993.0,14116.0,877.0,5.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2021,13159.0,12324.0,835.0,6.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2020,10365.0,9603.0,762.0,7.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2019,14205.0,13344.0,861.0,6.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2018,14176.0,13327.0,849.0,6.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2017,13907.0,13118.0,789.0,5.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2016,13566.0,12776.0,790.0,5.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2015,13140.0,12327.0,812.0,6.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2014,12487.0,11712.0,775.0,6.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2013,12682.0,11826.0,780.0,6.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2012,13709.0,12834.0,821.0,6.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2011,16003.0,14985.0,954.0,6.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2010,19274.0,17896.0,1292.0,6.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2009,18210.0,16846.0,1282.0,7.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2008,18869.0,17377.0,1491.0,7.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2007,18798.0,17146.0,1526.0,8.12,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2006,17342.0,15865.0,1355.0,7.81,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2005,15170.0,13902.0,1168.0,7.69,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2004,13924.0,12794.0,1044.0,7.49,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2003,11444.0,10484.0,882.0,7.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2002,10762.0,9924.0,838.0,7.78,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2001,10138.0,9358.0,780.0,7.69,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,2000,9230.0,8566.0,664.0,7.19,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-518-4,AP-9F,24.1,1999,9074.0,8448.0,626.0,6.89,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2024,18692.0,17616.0,1076.0,5.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2023,17784.0,16752.0,1032.0,5.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2022,16849.0,15821.0,1028.0,6.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2021,14841.0,13859.0,982.0,6.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2020,11704.0,10815.0,889.0,7.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2019,15960.0,14946.0,1014.0,6.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2018,15927.0,14925.0,1002.0,6.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2017,15661.0,14721.0,940.0,6.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2016,15251.0,14312.0,939.0,6.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2015,14751.0,13792.0,958.0,6.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2014,13987.0,13070.0,917.0,6.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2013,14283.0,13281.0,916.0,6.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2012,15355.0,14334.0,959.0,6.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2011,17761.0,16568.0,1121.0,6.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2010,17927.0,16356.0,1491.0,8.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2009,19982.0,18424.0,1468.0,7.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2008,20522.0,18804.0,1705.0,8.31,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2007,20676.0,18802.0,1734.0,8.39,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2006,19129.0,17453.0,1540.0,8.05,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2005,17632.0,16088.0,1428.0,8.09,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2004,16610.0,15179.0,1329.0,8.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2003,14514.0,13254.0,1162.0,8.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2002,13314.0,12250.0,1064.0,7.99,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2001,12606.0,11636.0,970.0,7.69,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,2000,11584.0,10472.0,1112.0,9.59,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-519-4,AP-9F,16.82,1999,10620.0,9846.0,774.0,7.28,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2024,19202.0,17688.0,1514.0,7.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2023,18184.0,16762.0,1448.0,8.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2022,17763.0,16306.0,1457.0,8.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2021,16021.0,14654.0,1367.0,8.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2020,12202.0,10992.0,1210.0,9.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2019,18039.0,16602.0,1437.0,8.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2018,17913.0,16475.0,1438.0,8.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2017,17609.0,16224.0,1385.0,7.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2016,17045.0,15686.0,1359.0,8.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2015,16409.0,14969.0,1368.0,8.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2014,15560.0,14148.0,1312.0,8.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2013,15556.0,14175.0,1287.0,8.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2012,17006.0,15588.0,1350.0,7.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2011,19719.0,18048.0,1591.0,8.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2010,21032.0,19188.0,1750.0,8.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2009,20965.0,19058.0,1813.0,8.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2008,21255.0,19210.0,2045.0,9.62,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2007,21370.0,19150.0,2074.0,9.71,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2006,20012.0,17923.0,1947.0,9.72,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2005,19098.0,17062.0,1910.0,10.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2004,18529.0,16544.0,1871.0,10.09,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2003,16902.0,15030.0,1758.0,10.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2002,15836.0,14142.0,1694.0,10.69,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2001,15142.0,13508.0,1634.0,10.79,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,2000,14376.0,12796.0,1580.0,10.99,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-520-4,AP-9,28.72,1999,14272.0,12688.0,1584.0,11.09,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2024,19888.0,19046.0,842.0,4.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2023,19116.0,18316.0,800.0,4.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2022,18712.0,17915.0,797.0,4.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2021,17808.0,16891.0,917.0,5.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2020,13696.0,12929.0,767.0,5.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2019,18227.0,17346.0,881.0,4.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2018,17221.0,16393.0,828.0,4.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2017,16408.0,15619.0,789.0,4.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2016,16065.0,15278.0,787.0,4.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2015,15669.0,14913.0,756.0,4.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2014,5199.0,4903.0,296.0,5.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2013,5145.0,4862.0,283.0,5.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2012,5562.0,5251.0,311.0,5.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2011,6427.0,6047.0,362.0,5.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2010,6874.0,6462.0,392.0,5.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2009,6610.0,6225.0,385.0,5.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2008,6454.0,6023.0,423.0,6.55,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2007,6260.0,5799.0,422.0,6.74,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2006,5448.0,5052.0,358.0,6.57,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2005,4997.0,4640.0,325.0,6.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2004,4868.0,4531.0,307.0,6.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2003,3696.0,3512.0,160.0,4.32,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-521-4,AP-53,7.65,2002,2800.0,2594.0,206.0,7.35,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2024,6672.0,6260.0,412.0,6.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2023,6498.0,6120.0,388.0,6.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2022,6189.0,5819.0,370.0,6.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2021,5869.0,5527.0,342.0,5.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2020,4315.0,4009.0,306.0,7.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2019,6337.0,5977.0,360.0,5.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2018,6162.0,5815.0,347.0,5.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2017,5941.0,5610.0,331.0,5.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2016,5696.0,5380.0,316.0,5.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2015,5398.0,5075.0,307.0,5.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2014,5199.0,4889.0,296.0,5.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2013,5145.0,4848.0,283.0,5.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2012,5562.0,5235.0,311.0,5.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2011,6236.0,5868.0,350.0,5.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2010,6654.0,6256.0,380.0,5.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2009,6398.0,6008.0,372.0,5.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2008,6180.0,5762.0,410.0,6.63,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2007,6002.0,5557.0,408.0,6.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2006,5257.0,4870.0,351.0,6.67,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2005,4821.0,4471.0,318.0,6.59,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2004,4693.0,4369.0,296.0,6.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2003,3606.0,3368.0,214.0,5.93,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-522-4,AP-53,16.3,2002,2500.0,2316.0,184.0,7.36,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2024,25514.0,23552.0,1962.0,7.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2023,25514.0,23588.0,1962.0,7.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2022,24176.0,22289.0,1887.0,7.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2021,22781.0,20848.0,1933.0,8.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2020,19017.0,17305.0,1712.0,9.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2019,24628.0,22693.0,1935.0,7.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2018,24286.0,22429.0,1857.0,7.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2017,23613.0,21870.0,1743.0,7.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2016,22958.0,21317.0,1641.0,7.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2015,22411.0,20685.0,1628.0,7.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2014,21583.0,19879.0,1566.0,7.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2013,21323.0,19651.0,1544.0,7.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2012,21510.0,19379.0,2045.0,9.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2011,23178.0,21341.0,1743.0,7.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2010,23487.0,21036.0,2345.0,10.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2009,22498.0,20275.0,2123.0,9.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2008,21446.0,19088.0,2345.0,10.93,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2007,20774.0,18386.0,2256.0,10.86,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2006,18081.0,16098.0,1855.0,10.25,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2005,15996.0,14194.0,1696.0,10.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2004,14075.0,11737.0,2252.0,16.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
C-523-4,AP-9F,30.0,2003,11896.0,9912.0,1904.0,16.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
